layer,row,column,ISEG,IREACH,RCHLEN,STRTOP,SLOPE,STRTHICK,STRHC1,cellid,x,y,ICALC,OUTSEG,IUPSEG,IPRIOR,ROUGHCH,SWSID
1,77,40,20,3,285,305.82,4.17E-03,2.00E+00,1,13720,6401417.3,1970366.5,1,25,0,0,0.035,10255
1,77,41,20,4,305,304.892,4.17E-03,2.00E+00,1,13721,6401887.1,1970537.5,1,25,0,0,0.035,10255
1,65,50,21,1,550.8,408.901,1.97E-02,2.00E+00,0.05,11570,6404063.6,1977714.8,1,23,0,0,0.035,10092
1,66,50,21,2,527.6,397.804,1.97E-02,2.00E+00,0.05,11750,6404234.6,1977244.9,1,23,0,0,0.035,10092
1,66,49,21,3,37.4,391.091,1.97E-02,2.00E+00,0.05,11749,6403764.8,1977073.9,1,23,0,0,0.035,10092
1,67,49,21,4,526,387.21,1.97E-02,2.00E+00,0.05,11929,6403935.8,1976604.1,1,23,0,0,0.035,10092
1,69,51,22,1,564.9,418.948,2.30E-02,2.00E+00,0.05,12291,6405217.5,1976006.4,1,23,0,0,0.035,10092
1,69,50,22,2,211.5,410.51,2.30E-02,2.00E+00,0.05,12290,6404747.7,1975835.4,1,23,0,0,0.035,10092
1,68,50,22,3,454.5,403.259,2.30E-02,2.00E+00,0.05,12110,6404576.6,1976305.2,1,23,0,0,0.035,10092
1,68,49,22,4,306.4,392.658,2.30E-02,2.00E+00,0.05,12109,6404106.8,1976134.2,1,23,0,0,0.035,10092
1,67,49,22,5,289.3,386.815,2.30E-02,2.00E+00,0.05,11929,6403935.8,1976604.1,1,23,0,0,0.035,10092
1,67,49,23,1,67.2,382.425,1.17E-02,2.00E+00,0.05,11929,6403935.8,1976604.1,1,24,0,0,0.035,10092
1,67,48,23,2,413.5,379.184,1.17E-02,2.00E+00,0.05,11928,6403465.9,1976433.1,1,24,0,0,0.035,10092
1,68,48,23,3,210.6,375.675,1.17E-02,2.00E+00,0.05,12108,6403637,1975963.2,1,24,0,0,0.035,10092
1,68,47,23,4,520.3,371.72,1.17E-02,2.00E+00,0.05,12107,6403167.1,1975792.2,1,24,0,0,0.035,10092
1,69,46,24,1,459.5,363.884,9.79E-03,2.00E+00,0.05,12286,6402868.3,1975151.4,1,25,0,0,0.035,10092
1,70,46,24,2,602.5,357.452,9.79E-03,2.00E+00,0.05,12466,6403039.3,1974681.5,1,25,0,0,0.035,10092
1,71,46,24,3,151.2,352.23,9.79E-03,2.00E+00,0.05,12646,6403210.3,1974211.7,1,25,0,0,0.035,10092
1,71,45,24,4,579.4,350.468,9.79E-03,2.00E+00,0.05,12645,6402740.4,1974040.6,1,25,0,0,0.035,10092
1,71,44,24,5,175.8,347.554,9.79E-03,2.00E+00,0.05,12644,6402270.6,1973869.6,1,25,0,0,0.035,10092
1,72,44,24,6,663.8,343.699,9.79E-03,2.00E+00,0.05,12824,6402441.6,1973399.8,1,25,0,0,0.035,10092
1,73,44,24,7,620.9,339.197,9.79E-03,2.00E+00,0.05,13004,6402612.6,1972929.9,1,25,0,0,0.035,10092
1,74,44,24,8,404.1,334.417,9.79E-03,2.00E+00,0.05,13184,6402783.6,1972460.1,1,25,0,0,0.035,10092
1,74,43,24,9,243.2,332.311,9.79E-03,2.00E+00,0.05,13183,6402313.8,1972289.1,1,25,0,0,0.035,10092
1,75,43,24,10,578,326.838,9.79E-03,2.00E+00,0.05,13363,6402484.8,1971819.2,1,25,0,0,0.035,10092
1,76,43,24,11,151.1,322.19,9.79E-03,2.00E+00,0.05,13543,6402655.8,1971349.4,1,25,0,0,0.035,10092
1,76,42,24,12,596.9,317.24,9.79E-03,2.00E+00,0.05,13542,6402186,1971178.4,1,25,0,0,0.035,10092
1,77,42,24,13,150,313.328,9.79E-03,2.00E+00,0.05,13722,6402357,1970708.5,1,25,0,0,0.035,10092
1,77,41,24,14,519.5,310.948,9.79E-03,2.00E+00,0.05,13721,6401887.1,1970537.5,1,25,0,0,0.035,10092
1,77,41,25,1,18.6,303.964,1.28E-03,2.00E+00,1,13721,6401887.1,1970537.5,1,27,0,0,0.035,10254
1,78,41,25,2,521.3,303.663,1.28E-03,2.00E+00,1,13901,6402058.1,1970067.7,1,27,0,0,0.035,10254
1,79,41,25,3,13.2,303.276,1.28E-03,2.00E+00,1,14081,6402229.1,1969597.8,1,27,0,0,0.035,10254
1,81,36,26,1,324.8,354.114,1.41E-02,2.00E+00,5,14436,6400221.9,1967803.1,1,27,0,0,0.035,10091
1,80,36,26,2,243.3,346.807,1.41E-02,2.00E+00,5,14256,6400050.9,1968272.9,1,27,0,0,0.035,10091
1,80,37,26,3,603.5,337.747,1.41E-02,2.00E+00,5,14257,6400520.8,1968444,1,27,0,0,0.035,10091
1,80,38,26,4,143,334.495,1.41E-02,2.00E+00,5,14258,6400990.6,1968615,1,27,0,0,0.035,10252
1,79,38,26,5,589.8,332.122,1.41E-02,2.00E+00,5,14078,6400819.6,1969084.8,1,27,0,0,0.035,10214
1,79,39,26,6,129.3,328.157,1.41E-02,2.00E+00,5,14079,6401289.5,1969255.8,1,27,0,0,0.035,10214
1,78,39,26,7,564.9,322.317,1.41E-02,2.00E+00,5,13899,6401118.4,1969725.7,1,27,0,0,0.035,10214
1,78,40,26,8,737,314.244,1.41E-02,2.00E+00,5,13900,6401588.3,1969896.7,1,27,0,0,0.035,10214
1,78,41,26,9,256.6,308.355,1.41E-02,2.00E+00,5,13901,6402058.1,1970067.7,1,27,0,0,0.035,10214
1,79,41,26,10,30.3,305.582,1.41E-02,2.00E+00,5,14081,6402229.1,1969597.8,1,27,0,0,0.035,10214
1,79,41,27,1,489.2,302.809,1.53E-03,2.00E+00,1,14081,6402229.1,1969597.8,1,28,0,0,0.035,10208
1,79,42,27,2,148.4,302.35,1.53E-03,2.00E+00,1,14082,6402699,1969768.8,1,28,0,0,0.035,10208
1,80,42,27,3,410.3,301.891,1.53E-03,2.00E+00,1,14262,6402870,1969299,1,28,0,0,0.035,10208
1,80,42,28,1,127.6,301.485,2.50E-03,2.00E+00,1,14262,6402870,1969299,1,30,0,0,0.035,10207
1,80,43,28,2,313.5,301.055,2.50E-03,2.00E+00,1,14263,6403339.8,1969470,1,30,0,0,0.035,10207
1,81,43,28,3,247.3,300.233,2.50E-03,2.00E+00,1,14443,6403510.9,1969000.2,1,30,0,0,0.035,10207
1,82,40,29,1,34.7,317.47,9.34E-03,2.00E+00,5,14620,6402272.3,1968017.3,1,30,0,0,0.035,10207
1,82,41,29,2,557.1,315.901,9.34E-03,2.00E+00,5,14621,6402742.2,1968188.3,1,30,0,0,0.035,10207
1,82,42,29,3,562.4,312.87,9.34E-03,2.00E+00,5,14622,6403212,1968359.3,1,30,0,0,0.035,10207
1,81,42,29,4,77.1,308.384,9.34E-03,2.00E+00,5,14442,6403041,1968829.2,1,30,0,0,0.035,10207
1,81,43,29,5,477.6,303.898,9.34E-03,2.00E+00,5,14443,6403510.9,1969000.2,1,30,0,0,0.035,10207
1,81,43,30,1,168.1,299.412,2.66E-03,2.00E+00,1,14443,6403510.9,1969000.2,1,36,0,0,0.035,10207
1,81,44,30,2,298.1,297.494,2.66E-03,2.00E+00,1,14444,6403980.7,1969171.2,1,36,0,0,0.035,10207
1,82,44,30,3,532.9,296.269,2.66E-03,2.00E+00,1,14624,6404151.7,1968701.3,1,36,0,0,0.035,10207
1,83,44,30,4,347.7,295.457,2.66E-03,2.00E+00,1,14804,6404322.7,1968231.5,1,36,0,0,0.035,10207
1,83,45,30,5,206.9,294.537,2.66E-03,2.00E+00,1,14805,6404792.6,1968402.5,1,36,0,0,0.035,10207
1,84,45,30,6,559.9,293.617,2.66E-03,2.00E+00,1,14985,6404963.6,1967932.6,1,36,0,0,0.035,10207
1,84,46,30,7,516.2,293.262,2.66E-03,2.00E+00,1,14986,6405433.4,1968103.7,1,36,0,0,0.035,10207
1,84,47,30,8,206,291.646,2.66E-03,2.00E+00,1,14987,6405903.3,1968274.7,1,36,0,0,0.035,10207
1,85,47,30,9,377.1,290.002,2.66E-03,2.00E+00,1,15167,6406074.3,1967804.8,1,36,0,0,0.035,10207
1,85,48,30,10,509.8,289.643,2.66E-03,2.00E+00,1,15168,6406544.1,1967975.8,1,36,0,0,0.035,10207
1,85,49,30,11,340,289.284,2.66E-03,2.00E+00,1,15169,6407014,1968146.8,1,36,0,0,0.035,10207
1,78,52,31,1,558.6,321.827,9.94E-03,2.00E+00,0.05,13912,6407226.4,1971948.8,1,33,0,0,0.035,10046
1,79,52,31,2,574.8,314.701,9.94E-03,2.00E+00,0.05,14092,6407397.5,1971478.9,1,33,0,0,0.035,10046
1,80,52,31,3,558.8,306.85,9.94E-03,2.00E+00,0.05,14272,6407568.5,1971009.1,1,33,0,0,0.035,10046
1,81,52,31,4,676.5,300.395,9.94E-03,2.00E+00,0.05,14452,6407739.5,1970539.3,1,33,0,0,0.035,10046
1,82,52,31,5,148.8,300.319,9.94E-03,2.00E+00,0.05,14632,6407910.5,1970069.4,1,33,0,0,0.035,10046
1,79,54,32,1,102.4,320.742,1.11E-02,2.00E+00,0.05,14094,6408337.1,1971821,1,33,0,0,0.035,10046
1,79,55,32,2,357.3,312.766,1.11E-02,2.00E+00,0.05,14095,6408807,1971992,1,33,0,0,0.035,10046
1,79,54,32,3,53.9,310.965,1.11E-02,2.00E+00,0.05,14094,6408337.1,1971821,1,33,0,0,0.035,10046
1,80,54,32,4,677.8,307.596,1.11E-02,2.00E+00,0.05,14274,6408508.2,1971351.1,1,33,0,0,0.035,10046
1,80,53,32,5,6.5,304.889,1.11E-02,2.00E+00,0.05,14273,6408038.3,1971180.1,1,33,0,0,0.035,10046
1,81,53,32,6,688.8,302.28,1.11E-02,2.00E+00,0.05,14453,6408209.3,1970710.3,1,33,0,0,0.035,10046
1,82,53,32,7,66.3,299.804,1.11E-02,2.00E+00,0.05,14633,6408380.3,1970240.4,1,33,0,0,0.035,10046
1,82,52,32,8,104.2,299.018,1.11E-02,2.00E+00,0.05,14632,6407910.5,1970069.4,1,33,0,0,0.035,10046
1,82,52,33,1,504.1,298.681,1.98E-03,2.00E+00,0.05,14632,6407910.5,1970069.4,1,35,0,0,0.035,10046
1,83,52,33,2,137.6,298.345,1.98E-03,2.00E+00,0.05,14812,6408081.5,1969599.6,1,35,0,0,0.035,10046
1,83,51,33,3,534.2,297.559,1.98E-03,2.00E+00,0.05,14811,6407611.6,1969428.6,1,35,0,0,0.035,10046
1,84,51,33,4,215.8,296.772,1.98E-03,2.00E+00,0.05,14991,6407782.7,1968958.7,1,35,0,0,0.035,10046
1,84,50,33,5,445.7,295.986,1.98E-03,2.00E+00,0.05,14990,6407312.8,1968787.7,1,35,0,0,0.035,10046
1,83,48,34,1,197.6,303.495,8.50E-04,2.00E+00,0.05,14808,6406202.1,1968915.5,1,35,0,0,0.035,10046
1,83,49,34,2,339.8,303.146,8.50E-04,2.00E+00,0.05,14809,6406672,1969086.5,1,35,0,0,0.035,10046
1,84,49,34,3,686.1,302.797,8.50E-04,2.00E+00,0.05,14989,6406843,1968616.7,1,35,0,0,0.035,10046
1,84,50,34,4,213.5,302.448,8.50E-04,2.00E+00,0.05,14990,6407312.8,1968787.7,1,35,0,0,0.035,10046
1,84,50,35,1,7.8,295.054,4.24E-03,2.00E+00,0.05,14990,6407312.8,1968787.7,1,36,0,0,0.035,10046
1,85,50,35,2,298.6,294.115,4.24E-03,2.00E+00,0.05,15170,6407483.8,1968317.9,1,36,0,0,0.035,10046
1,85,49,35,3,281.4,293.176,4.24E-03,2.00E+00,0.05,15169,6407014,1968146.8,1,36,0,0,0.035,10046
1,85,49,36,1,131.8,288.41,3.69E-03,2.00E+00,1,15169,6407014,1968146.8,1,38,0,0,0.035,10090
1,86,49,36,2,207.6,287.536,3.69E-03,2.00E+00,1,15349,6407185,1967677,1,38,0,0,0.035,10090
1,86,50,36,3,573.4,286.662,3.69E-03,2.00E+00,1,15350,6407654.8,1967848,1,38,0,0,0.035,10090
1,86,51,36,4,259.9,284.47,3.69E-03,2.00E+00,1,15351,6408124.7,1968019,1,38,0,0,0.035,10090
1,87,51,36,5,623.2,283.184,3.69E-03,2.00E+00,1,15531,6408295.7,1967549.2,1,38,0,0,0.035,10090
1,88,51,36,6,124.2,281.898,3.69E-03,2.00E+00,1,15711,6408466.7,1967079.3,1,38,0,0,0.035,10090
1,88,52,36,7,486.2,280.679,3.69E-03,2.00E+00,1,15712,6408936.5,1967250.3,1,38,0,0,0.035,10090
1,90,50,37,1,510.4,319.999,2.07E-02,2.00E+00,5,16070,6408338.9,1965968.6,1,38,0,0,0.035,10293
1,90,51,37,2,68.5,307.837,2.07E-02,2.00E+00,5,16071,6408808.7,1966139.6,1,38,0,0,0.035,10293
1,89,51,37,3,520.7,304.557,2.07E-02,2.00E+00,5,15891,6408637.7,1966609.5,1,38,0,0,0.035,10293
1,89,52,37,4,308.7,299.497,2.07E-02,2.00E+00,5,15892,6409107.6,1966780.5,1,38,0,0,0.035,10293
1,88,52,37,5,430.8,291.72,2.07E-02,2.00E+00,5,15712,6408936.5,1967250.3,1,38,0,0,0.035,10293
1,88,52,38,1,46.5,279.577,3.60E-03,2.00E+00,1,15712,6408936.5,1967250.3,1,40,0,0,0.035,10126
1,88,53,38,2,604.2,278.544,3.60E-03,2.00E+00,1,15713,6409406.4,1967421.3,1,40,0,0,0.035,10126
1,88,54,38,3,405.3,276.59,3.60E-03,2.00E+00,1,15714,6409876.2,1967592.4,1,40,0,0,0.035,10126
1,81,59,39,1,135.3,319.5,7.31E-03,2.00E+00,5,14459,6411028.4,1971736.3,1,40,0,0,0.035,10045
1,81,58,39,2,334.2,317.271,7.31E-03,2.00E+00,5,14458,6410558.6,1971565.3,1,40,0,0,0.035,10045
1,82,58,39,3,273.1,315.57,7.31E-03,2.00E+00,5,14638,6410729.6,1971095.5,1,40,0,0,0.035,10045
1,81,58,39,4,8.8,313.87,7.31E-03,2.00E+00,5,14458,6410558.6,1971565.3,1,40,0,0,0.035,10045
1,81,57,39,5,696.1,310.247,7.31E-03,2.00E+00,5,14457,6410088.7,1971394.3,1,40,0,0,0.035,10045
1,81,56,39,6,116.2,306.364,7.31E-03,2.00E+00,5,14456,6409618.9,1971223.3,1,40,0,0,0.035,10045
1,82,56,39,7,614.9,304.351,7.31E-03,2.00E+00,5,14636,6409789.9,1970753.4,1,40,0,0,0.035,10045
1,82,55,39,8,68,302.688,7.31E-03,2.00E+00,5,14635,6409320,1970582.4,1,40,0,0,0.035,10045
1,83,55,39,9,672.7,300.66,7.31E-03,2.00E+00,5,14815,6409491,1970112.6,1,40,0,0,0.035,10045
1,83,54,39,10,5,299.114,7.31E-03,2.00E+00,5,14814,6409021.2,1969941.6,1,40,0,0,0.035,10045
1,84,54,39,11,676.1,297.155,7.31E-03,2.00E+00,5,14994,6409192.2,1969471.7,1,40,0,0,0.035,10045
1,85,54,39,12,504.9,294.511,7.31E-03,2.00E+00,5,15174,6409363.2,1969001.9,1,40,0,0,0.035,10045
1,86,54,39,13,549.9,290.609,7.31E-03,2.00E+00,5,15354,6409534.2,1968532,1,40,0,0,0.035,10045
1,87,54,39,14,549.4,285.482,7.31E-03,2.00E+00,5,15534,6409705.2,1968062.2,1,40,0,0,0.035,10045
1,88,54,39,15,370.4,280.62,7.31E-03,2.00E+00,5,15714,6409876.2,1967592.4,1,40,0,0,0.035,10045
1,88,54,40,1,241.7,275.716,2.68E-03,2.00E+00,1,15714,6409876.2,1967592.4,1,42,0,0,0.035,10089
1,88,55,40,2,29.5,274.841,2.68E-03,2.00E+00,1,15715,6410346.1,1967763.4,1,42,0,0,0.035,10089
1,89,55,40,3,657.9,274.095,2.68E-03,2.00E+00,1,15895,6410517.1,1967293.5,1,42,0,0,0.035,10089
1,90,55,40,4,339.4,273.349,2.68E-03,2.00E+00,1,16075,6410688.1,1966823.7,1,42,0,0,0.035,10089
1,90,56,40,5,234.9,272.602,2.68E-03,2.00E+00,1,16076,6411157.9,1966994.7,1,42,0,0,0.035,10089
1,91,56,40,6,644.6,271.708,2.68E-03,2.00E+00,1,16256,6411329,1966524.8,1,42,0,0,0.035,10089
1,92,56,40,7,31.3,271.079,2.68E-03,2.00E+00,1,16436,6411500,1966055,1,42,0,0,0.035,10089
1,92,57,40,8,589.6,270.426,2.68E-03,2.00E+00,1,16437,6411969.8,1966226,1,42,0,0,0.035,10089
1,92,58,40,9,278.4,268.24,2.68E-03,2.00E+00,1,16438,6412439.7,1966397,1,42,0,0,0.035,10089
1,92,52,41,1,560.8,300.23,7.83E-03,2.00E+00,5,16432,6409620.6,1965370.9,1,42,0,0,0.035,10165
1,91,52,41,2,163.6,295.191,7.83E-03,2.00E+00,5,16252,6409449.6,1965840.8,1,42,0,0,0.035,10165
1,91,53,41,3,707.8,289.415,7.83E-03,2.00E+00,5,16253,6409919.4,1966011.8,1,42,0,0,0.035,10165
1,91,54,41,4,632.9,286.567,7.83E-03,2.00E+00,5,16254,6410389.3,1966182.8,1,42,0,0,0.035,10165
1,91,55,41,5,10.6,286.039,7.83E-03,2.00E+00,5,16255,6410859.1,1966353.8,1,42,0,0,0.035,10165
1,92,55,41,6,588.6,285.016,7.83E-03,2.00E+00,5,16435,6411030.1,1965884,1,42,0,0,0.035,10165
1,92,56,41,7,352.3,282.169,7.83E-03,2.00E+00,5,16436,6411500,1966055,1,42,0,0,0.035,10165
1,93,56,41,8,238.2,279.322,7.83E-03,2.00E+00,5,16616,6411671,1965585.1,1,42,0,0,0.035,10165
1,93,57,41,9,603.8,276.475,7.83E-03,2.00E+00,5,16617,6412140.8,1965756.2,1,42,0,0,0.035,10165
1,92,57,41,10,8.1,273.627,7.83E-03,2.00E+00,5,16437,6411969.8,1966226,1,42,0,0,0.035,10165
1,92,58,41,11,353.5,270.78,7.83E-03,2.00E+00,5,16438,6412439.7,1966397,1,42,0,0,0.035,10165
1,92,58,42,1,348,267.933,2.39E-03,2.00E+00,1,16438,6412439.7,1966397,1,46,0,0,0.035,10043
1,92,59,42,2,10.6,267.248,2.39E-03,2.00E+00,1,16439,6412909.5,1966568,1,46,0,0,0.035,10043
1,93,59,42,3,590.1,266.379,2.39E-03,2.00E+00,1,16619,6413080.5,1966098.2,1,46,0,0,0.035,10043
1,93,60,42,4,524.3,265.51,2.39E-03,2.00E+00,1,16620,6413550.4,1966269.2,1,46,0,0,0.035,10043
1,93,61,42,5,204,264.156,2.39E-03,2.00E+00,1,16621,6414020.2,1966440.2,1,46,0,0,0.035,10043
1,94,61,42,6,547.2,263.532,2.39E-03,2.00E+00,1,16801,6414191.2,1965970.3,1,46,0,0,0.035,10043
1,94,62,42,7,526.1,261.746,2.39E-03,2.00E+00,1,16802,6414661.1,1966141.4,1,46,0,0,0.035,10043
1,94,63,42,8,280.7,261.032,2.39E-03,2.00E+00,1,16803,6415130.9,1966312.4,1,46,0,0,0.035,10043
1,95,63,42,9,569.9,260.318,2.39E-03,2.00E+00,1,16983,6415301.9,1965842.5,1,46,0,0,0.035,10043
1,95,64,42,10,122.3,259.604,2.39E-03,2.00E+00,1,16984,6415771.8,1966013.5,1,46,0,0,0.035,10043
1,80,64,43,1,388.1,361.411,1.71E-02,2.00E+00,5,14284,6413206.6,1973061.2,1,45,0,0,0.035,10294
1,81,64,43,2,291.3,356.061,1.71E-02,2.00E+00,5,14464,6413377.6,1972591.4,1,45,0,0,0.035,10294
1,81,63,43,3,279.1,350.704,1.71E-02,2.00E+00,5,14463,6412907.8,1972420.4,1,45,0,0,0.035,10294
1,81,65,44,1,44.2,375.798,2.63E-02,2.00E+00,5,14465,6413847.5,1972762.4,1,45,0,0,0.035,10344
1,82,65,44,2,179.6,372.724,2.63E-02,2.00E+00,5,14645,6414018.5,1972292.5,1,45,0,0,0.035,10344
1,81,65,44,3,293.3,366.042,2.63E-02,2.00E+00,5,14465,6413847.5,1972762.4,1,45,0,0,0.035,10344
1,81,64,44,4,106,362.246,2.63E-02,2.00E+00,5,14464,6413377.6,1972591.4,1,45,0,0,0.035,10344
1,82,64,44,5,414,359.272,2.63E-02,2.00E+00,5,14644,6413548.6,1972121.5,1,45,0,0,0.035,10344
1,81,64,44,6,19,350.668,2.63E-02,2.00E+00,5,14464,6413377.6,1972591.4,1,45,0,0,0.035,10344
1,81,63,44,7,94.6,347.366,2.63E-02,2.00E+00,5,14463,6412907.8,1972420.4,1,45,0,0,0.035,10344
1,81,63,45,1,135.5,342.423,9.61E-03,2.00E+00,5,14463,6412907.8,1972420.4,1,46,0,0,0.035,10044
1,82,63,45,2,601.1,338.423,9.61E-03,2.00E+00,5,14643,6413078.8,1971950.5,1,46,0,0,0.035,10044
1,83,63,45,3,4.3,336.229,9.61E-03,2.00E+00,5,14823,6413249.8,1971480.7,1,46,0,0,0.035,10044
1,83,62,45,4,576.8,332.926,9.61E-03,2.00E+00,5,14822,6412780,1971309.7,1,46,0,0,0.035,10044
1,84,62,45,5,633.2,324.048,9.61E-03,2.00E+00,5,15002,6412951,1970839.8,1,46,0,0,0.035,10044
1,85,62,45,6,249.4,319.703,9.61E-03,2.00E+00,5,15182,6413122,1970370,1,46,0,0,0.035,10044
1,85,61,45,7,344.7,315.184,9.61E-03,2.00E+00,5,15181,6412652.1,1970199,1,46,0,0,0.035,10044
1,86,61,45,8,571.1,311.228,9.61E-03,2.00E+00,5,15361,6412823.1,1969729.1,1,46,0,0,0.035,10044
1,87,61,45,9,524.5,306.466,9.61E-03,2.00E+00,5,15541,6412994.2,1969259.3,1,46,0,0,0.035,10044
1,88,61,45,10,532,300.798,9.61E-03,2.00E+00,5,15721,6413165.2,1968789.4,1,46,0,0,0.035,10044
1,89,61,45,11,512.1,296.114,9.61E-03,2.00E+00,5,15901,6413336.2,1968319.6,1,46,0,0,0.035,10044
1,89,62,45,12,149.4,292.487,9.61E-03,2.00E+00,5,15902,6413806,1968490.6,1,46,0,0,0.035,10044
1,90,62,45,13,672.9,291.636,9.61E-03,2.00E+00,5,16082,6413977,1968020.7,1,46,0,0,0.035,10044
1,91,62,45,14,387.3,287.179,9.61E-03,2.00E+00,5,16262,6414148,1967550.9,1,46,0,0,0.035,10044
1,91,63,45,15,147.3,285.476,9.61E-03,2.00E+00,5,16263,6414617.9,1967721.9,1,46,0,0,0.035,10044
1,92,63,45,16,621.5,282.188,9.61E-03,2.00E+00,5,16443,6414788.9,1967252.1,1,46,0,0,0.035,10044
1,93,63,45,17,483.4,277.25,9.61E-03,2.00E+00,5,16623,6414959.9,1966782.2,1,46,0,0,0.035,10044
1,93,64,45,18,275,274.687,9.61E-03,2.00E+00,5,16624,6415429.7,1966953.2,1,46,0,0,0.035,10044
1,94,64,45,19,592.1,269.613,9.61E-03,2.00E+00,5,16804,6415600.8,1966483.4,1,46,0,0,0.035,10044
1,95,64,45,20,436.6,263.971,9.61E-03,2.00E+00,5,16984,6415771.8,1966013.5,1,46,0,0,0.035,10044
1,95,64,46,1,170.2,258.31,4.78E-03,2.00E+00,1,16984,6415771.8,1966013.5,1,48,0,0,0.035,10342
1,96,64,46,2,370.8,257.015,4.78E-03,2.00E+00,1,17164,6415942.8,1965543.7,1,48,0,0,0.035,10342
1,98,57,47,1,544,336.892,1.92E-02,2.00E+00,5,17517,6412995.9,1963406.9,1,48,0,0,0.035,10212
1,98,58,47,2,524.6,321.005,1.92E-02,2.00E+00,5,17518,6413465.7,1963577.9,1,48,0,0,0.035,10212
1,98,59,47,3,515.1,308.171,1.92E-02,2.00E+00,5,17519,6413935.6,1963748.9,1,48,0,0,0.035,10212
1,97,59,47,4,30.1,302.622,1.92E-02,2.00E+00,5,17339,6413764.6,1964218.8,1,48,0,0,0.035,10212
1,97,60,47,5,550.9,297.853,1.92E-02,2.00E+00,5,17340,6414234.4,1964389.8,1,48,0,0,0.035,10212
1,97,61,47,6,606.7,290.169,1.92E-02,2.00E+00,5,17341,6414704.3,1964560.8,1,48,0,0,0.035,10212
1,97,62,47,7,312.6,281.787,1.92E-02,2.00E+00,5,17342,6415174.1,1964731.8,1,48,0,0,0.035,10212
1,96,62,47,8,301.8,278.618,1.92E-02,2.00E+00,5,17162,6415003.1,1965201.7,1,48,0,0,0.035,10212
1,96,63,47,9,532.3,272.346,1.92E-02,2.00E+00,5,17163,6415472.9,1965372.7,1,48,0,0,0.035,10212
1,96,64,47,10,341.9,263.489,1.92E-02,2.00E+00,5,17164,6415942.8,1965543.7,1,48,0,0,0.035,10212
1,96,64,48,1,151.8,256.274,2.43E-03,2.00E+00,1,17164,6415942.8,1965543.7,1,50,0,0,0.035,10249
1,97,64,48,2,217.9,255.003,2.43E-03,2.00E+00,1,17344,6416113.8,1965073.8,1,50,0,0,0.035,10249
1,97,65,48,3,780.5,253.733,2.43E-03,2.00E+00,1,17345,6416583.6,1965244.8,1,50,0,0,0.035,10249
1,98,65,48,4,512.1,252.714,2.43E-03,2.00E+00,1,17525,6416754.6,1964775,1,50,0,0,0.035,10249
1,98,66,48,5,37.3,251.66,2.43E-03,2.00E+00,1,17526,6417224.5,1964946,1,50,0,0,0.035,10249
1,99,66,48,6,537.7,250.365,2.43E-03,2.00E+00,1,17706,6417395.5,1964476.2,1,50,0,0,0.035,10249
1,100,66,48,7,311.9,249.675,2.43E-03,2.00E+00,1,17886,6417566.5,1964006.3,1,50,0,0,0.035,10249
1,100,65,48,8,281.6,248.985,2.43E-03,2.00E+00,1,17885,6417096.7,1963835.3,1,50,0,0,0.035,10249
1,101,65,48,9,533.9,248.097,2.43E-03,2.00E+00,1,18065,6417267.7,1963365.5,1,50,0,0,0.035,10249
1,102,65,48,10,527.2,247.208,2.43E-03,2.00E+00,1,18245,6417438.7,1962895.6,1,50,0,0,0.035,10249
1,103,65,48,11,126.7,246.833,2.43E-03,2.00E+00,1,18425,6417609.7,1962425.8,1,50,0,0,0.035,10249
1,95,70,49,1,539.4,292.917,8.21E-03,2.00E+00,5,16990,6418590.8,1967039.6,1,50,0,0,0.035,10259
1,96,70,49,2,201.1,289.134,8.21E-03,2.00E+00,5,17170,6418761.9,1966569.7,1,50,0,0,0.035,10259
1,96,69,49,3,328.4,283.76,8.21E-03,2.00E+00,5,17169,6418292,1966398.7,1,50,0,0,0.035,10259
1,97,69,49,4,544.1,277.083,8.21E-03,2.00E+00,5,17349,6418463,1965928.9,1,50,0,0,0.035,10259
1,98,69,49,5,206.5,273.991,8.21E-03,2.00E+00,5,17529,6418634,1965459,1,50,0,0,0.035,10259
1,98,70,49,6,551.2,271.401,8.21E-03,2.00E+00,5,17530,6419103.9,1965630,1,50,0,0,0.035,10259
1,99,70,49,7,530.4,268.141,8.21E-03,2.00E+00,5,17710,6419274.9,1965160.2,1,50,0,0,0.035,10259
1,99,69,49,8,151.4,266.49,8.21E-03,2.00E+00,5,17709,6418805,1964989.2,1,50,0,0,0.035,10259
1,100,69,49,9,495.2,265.359,8.21E-03,2.00E+00,5,17889,6418976.1,1964519.3,1,50,0,0,0.035,10259
1,100,68,49,10,310.4,263.522,8.21E-03,2.00E+00,5,17888,6418506.2,1964348.3,1,50,0,0,0.035,10259
1,101,68,49,11,324.8,263.126,8.21E-03,2.00E+00,5,18068,6418677.2,1963878.5,1,50,0,0,0.035,10259
1,101,67,49,12,471.6,261.702,8.21E-03,2.00E+00,5,18067,6418207.4,1963707.5,1,50,0,0,0.035,10259
1,102,67,49,13,172.8,260.569,8.21E-03,2.00E+00,5,18247,6418378.4,1963237.6,1,50,0,0,0.035,10259
1,102,66,49,14,619.7,259.45,8.21E-03,2.00E+00,5,18246,6417908.5,1963066.6,1,50,0,0,0.035,10259
1,103,66,49,15,24.7,254.5,8.21E-03,2.00E+00,5,18426,6418079.5,1962596.8,1,50,0,0,0.035,10259
1,103,65,49,16,160.2,249.55,8.21E-03,2.00E+00,5,18425,6417609.7,1962425.8,1,50,0,0,0.035,10259
