wellname,time,Simulated,Observed
C1,2016-12-01,139.346099854,148.432815552
C1,2017-01-01,141.651947021,155.924484253
C1,2017-02-01,144.822265625,159.359481812
C1,2017-03-01,146.614990234,156.949478149
C1,2017-04-01,146.159439087,155.799484253
C1,2017-05-01,146.117050171,154.639480591
C1,2017-06-01,145.445358276,153.359481812
C1,2017-07-01,142.932144165,151.41947937
C1,2017-08-01,139.99786377,146.974472046
C1,2017-09-01,137.504165649,144.019485474
C1,2017-10-01,135.802658081,141.732818604
C1,2017-11-01,135.022842407,141.249481201
C1,2017-12-01,138.958938599,145.574478149
C1,2018-01-01,138.755432129,143.6328125
C1,2018-02-01,141.841491699,143.816146851
C1,2018-03-01,142.989715576,144.224472046
C1,2018-04-01,144.115631104,149.799484253
C1,2018-05-01,144.680953979,151.049484253
C1,2018-06-01,142.540893555,149.932815552
C1,2018-07-01,139.750823975,146.699478149
C1,2018-08-01,137.010986328,142.41947937
C1,2018-09-01,134.341537476,141.232818604
C1,2018-10-01,132.50189209,141.299484253
C1,2018-11-01,132.422073364,141.324478149
C1,2018-12-01,137.669143677,142.599472046
C1,2019-01-01,140.67779541,147.819473267
C1,2019-02-01,143.042388916,154.41947937
C1,2019-03-01,145.024017334,158.479476929
C1,2019-04-01,145.361419678,156.024475098
C1,2019-05-01,145.192184448,153.999481201
C1,2019-06-01,145.364547729,152.379486084
C1,2019-07-01,144.522155762,151.549484253
C1,2019-08-01,141.224060059,146.232818604
C1,2019-09-01,138.197463989,143.324478149
NC-122,2001-05-23,11.9868555069,-9.35000038147
NC-122,2001-10-16,9.40239715576,-24.4500007629
NC-122,2002-04-15,14.4891986847,-13.9499998093
NC-122,2002-10-08,7.98957109451,-28.5499992371
NC-122,2003-04-08,15.3287935257,4.15000009537
NC-122,2003-10-08,9.26514816284,-27.4500007629
NC-122,2004-04-13,14.5689973831,0.949999988079
NC-122,2004-10-13,8.57540416718,-38.9500007629
NC-122,2005-04-13,15.5459690094,4.84999990463
NC-122,2005-10-05,9.97686386108,-38.3499984741
NC-122,2006-05-04,17.2092075348,12.4499998093
NC-122,2006-10-18,10.5009021759,-35.8499984741
NC-122,2007-04-13,13.695734024,-3.45000004768
NC-122,2007-10-11,8.89245891571,-35.1500015259
NC-122,2008-04-23,12.7448205948,-21.4500007629
NC-122,2008-10-13,6.34288740158,-44.8499984741
NC-122,2009-04-13,12.8092784882,-22.9500007629
NC-122,2009-10-15,8.05766677856,-42.6500015259
NC-122,2010-04-15,14.6646671295,-14.8500003815
NC-122,2010-10-22,10.4706125259,-36.3499984741
NC-122,2011-04-21,14.8137845993,-8.94999980927
NC-122,2011-10-19,10.8941383362,-26.25
NC-122,2012-04-23,14.5686597824,-15.470000267
NC-122,2012-10-25,8.16034793854,-36.4500007629
NC-122,2013-04-18,11.9310750961,-19.8500003815
NC-122,2013-10-23,6.24927139282,-44.5200004578
NC-122,2014-03-17,11.1406974792,-33.2999992371
NC-122,2014-10-13,5.95079469681,-25.3500003815
NC-122,2015-03-23,11.3726587296,-8.35000038147
NC-122,2015-10-22,6.38053512573,-39.2099990845
NC-122,2016-04-21,13.2208023071,-7.15000009537
NC-122,2016-10-13,6.83400297165,-30.4500007629
NC-122,2017-04-13,16.1129741669,10.3100004196
NC-122,2017-11-08,9.4304561615,-23.3400001526
NC-122,2018-04-12,13.4942855835,-5.42000007629
NC-122,2018-11-19,7.77478790283,-34.1800003052
NC-122,2019-04-23,13.3829145432,-4.94999980927
NC-126,1984-05-24,37.3777084351,35.9000015259
NC-126,1984-10-18,37.6024665833,-15.3000001907
NC-126,1985-06-07,36.1850242615,12.1999998093
NC-126,1985-10-16,37.5013809204,3.70000004768
NC-126,1986-03-19,41.4682731628,63.2000007629
NC-126,1986-10-30,37.3112068176,13.1999998093
NC-126,1987-07-10,30.8220558167,5.40000009537
NC-126,1987-11-04,37.0152931213,6.19999980927
NC-126,1988-04-22,38.6072311401,31.2000007629
NC-126,1988-10-24,34.7513389587,5.19999980927
NC-126,1989-10-04,35.9270515442,10.1999998093
NC-126,1990-04-03,38.499080658,31.8999996185
NC-126,1990-10-25,34.7603988647,4.69999980927
NC-126,1991-02-25,39.4265861511,11.6999998093
NC-126,1991-04-17,38.0443267822,51.9000015259
NC-126,1991-10-19,35.9270477295,1.89999997616
NC-126,1992-04-06,38.8355522156,59.7999992371
NC-126,1992-11-04,36.4957733154,21.7000007629
NC-126,1993-04-23,38.0917663574,58.7999992371
NC-126,1993-11-04,36.0424537659,23.2000007629
NC-126,1994-04-07,37.1468811035,55.2999992371
NC-126,1994-10-20,34.2487983704,24.2000007629
NC-126,1995-05-05,38.0760192871,55.5999984741
NC-126,1995-10-26,34.5420837402,36.7000007629
NC-126,1996-04-19,39.38804245,62.7000007629
NC-126,1996-10-22,36.1680374146,39.5
NC-126,1997-05-09,38.0637245178,61.5999984741
NC-126,1997-10-10,35.0148468018,40.2000007629
NC-126,1998-05-04,39.0131607056,63.4000015259
NC-126,1998-12-17,37.5622215271,62.7000007629
NC-126,1999-05-18,37.0929679871,53.4000015259
NC-126,2000-04-05,39.7630271912,58.2999992371
NC-126,2000-10-05,34.3639907837,16.7000007629
NC-126,2001-04-09,38.557559967,62.7000007629
NC-126,2001-10-12,34.2293167114,36.2999992371
NC-126,2002-04-09,38.0926399231,63.7000007629
NC-126,2002-10-07,32.4093322754,39.5
NC-126,2003-04-08,38.9444770813,63.7999992371
NC-126,2003-10-03,32.894077301,40.0
NC-126,2004-04-12,38.4251251221,61.2000007629
NC-126,2004-10-14,34.7846488953,33.0999984741
NC-126,2005-04-12,39.7157211304,64.8000030518
NC-126,2005-10-04,34.37840271,29.0
NC-126,2006-05-01,41.2249679565,64.5999984741
NC-126,2006-10-16,36.053062439,31.1000003815
NC-126,2007-04-10,38.054069519,48.2999992371
NC-126,2007-10-09,33.8174858093,16.7999992371
NC-126,2008-04-21,36.885509491,33.5999984741
NC-126,2008-10-06,31.7995681763,1.39999997616
NC-126,2009-04-06,38.3472137451,55.2000007629
NC-126,2009-10-12,32.9488372803,10.1999998093
NC-126,2010-04-13,38.9631881714,61.2000007629
NC-126,2010-10-20,35.8411331177,22.3999996185
NC-126,2011-04-19,38.7247123718,63.2000007629
NC-126,2011-10-11,35.4435005188,38.0
NC-126,2012-04-17,39.1610412598,64.8000030518
NC-126,2012-10-18,35.1871986389,19.3400001526
NC-126,2013-04-16,37.9225769043,55.9700012207
NC-126,2014-03-14,37.937412262,58.0
NC-126,2014-10-01,30.6002197266,31.9899997711
NC-126,2015-03-17,36.727306366,59.2999992371
NC-126,2015-10-15,30.4727993011,30.9400005341
NC-126,2016-04-08,39.0255508423,63.0900001526
NC-126,2016-10-12,32.7458877563,21.4200000763
NC-126,2017-04-20,39.8034629822,64.6299972534
NC-126,2017-10-25,35.1250953674,36.5699996948
NC-126,2018-04-17,38.55701828,63.5499992371
NC-126,2018-11-16,35.4106292725,38.8100013733
NC-126,2019-04-19,38.2051124573,64.1200027466
NC-128,1984-04-10,327.592254639,335.700012207
NC-128,1984-10-10,319.209503174,329.700012207
NC-128,1985-06-06,326.686767578,335.700012207
NC-128,1985-10-16,320.718994141,331.200012207
NC-128,1986-03-19,330.064147949,339.200012207
NC-128,1986-10-29,321.431060791,331.200012207
NC-128,1987-07-09,319.198486328,333.899993896
NC-128,1987-11-03,317.583099365,330.200012207
NC-128,1988-04-18,321.282012939,334.200012207
NC-128,1988-10-25,317.312957764,331.700012207
NC-128,1989-05-25,320.527709961,335.200012207
NC-128,1989-10-05,318.005950928,331.5
NC-128,1990-04-04,323.795623779,336.200012207
NC-128,1990-10-25,319.63180542,330.700012207
NC-128,1991-02-25,323.969177246,331.200012207
NC-128,1991-04-17,323.1875,337.5
NC-128,1991-10-17,318.625,331.399993896
NC-128,1992-11-04,318.414642334,331.0
NC-128,1993-04-23,321.768096924,336.100006104
NC-128,1993-11-02,317.505371094,332.0
NC-128,1994-04-06,319.493804932,338.0
NC-128,1994-04-07,319.498565674,335.799987793
NC-128,1994-10-13,316.77835083,331.399993896
NC-128,1995-05-04,320.311248779,338.5
NC-128,1995-10-24,316.717102051,331.799987793
NC-128,1996-04-11,325.224304199,337.700012207
NC-128,1996-10-21,319.226348877,329.700012207
NC-128,1997-05-02,328.577331543,334.700012207
NC-128,1997-10-07,320.808349609,330.600006104
NC-128,1998-05-14,321.442962646,336.899993896
NC-128,1998-10-22,318.02355957,331.600006104
NC-128,1999-05-17,324.598876953,337.200012207
NC-128,1999-10-21,319.533477783,331.399993896
NC-128,2000-04-04,319.126251221,337.0
NC-128,2000-10-05,316.683197021,330.899993896
NC-128,2001-04-06,319.787109375,336.5
NC-128,2001-10-12,316.801605225,330.299987793
NC-128,2002-04-09,322.304229736,336.899993896
NC-128,2002-10-07,318.179199219,331.0
NC-128,2003-04-07,325.365356445,337.700012207
NC-128,2003-10-03,319.867645264,331.600006104
NC-128,2004-04-12,326.742340088,336.200012207
NC-128,2004-10-12,319.995788574,330.600006104
NC-128,2005-04-12,326.043792725,338.100006104
NC-128,2005-10-04,320.995880127,331.299987793
NC-128,2006-04-28,331.816101074,339.200012207
NC-128,2006-10-16,322.028533936,331.299987793
NC-128,2007-04-10,322.070159912,335.799987793
NC-128,2007-10-09,317.948974609,330.5
NC-128,2008-04-21,321.664276123,335.299987793
NC-128,2008-10-06,318.078826904,330.200012207
NC-128,2009-04-06,322.324523926,336.5
NC-128,2009-10-12,318.470581055,330.700012207
NC-128,2010-04-13,324.91696167,338.5
NC-128,2010-10-20,320.606414795,331.0
NC-128,2011-04-19,324.222869873,337.399993896
NC-128,2011-10-11,319.867553711,331.399993896
NC-128,2012-04-17,323.814758301,338.829986572
NC-128,2012-10-17,318.911254883,330.579986572
NC-128,2013-04-16,322.429962158,334.609985352
NC-128,2013-10-15,318.305541992,330.100006104
NC-128,2014-03-13,320.202575684,337.700012207
NC-128,2014-10-01,317.416259766,331.200012207
NC-128,2015-03-04,322.176391602,337.200012207
NC-128,2015-08-10,318.650543213,331.670013428
NC-128,2015-10-14,317.364807129,330.450012207
NC-128,2015-11-16,317.284057617,329.700012207
NC-128,2015-12-29,318.084136963,333.140014648
NC-128,2016-01-25,320.798492432,337.820007324
NC-128,2016-03-24,324.717010498,338.019989014
NC-128,2016-04-08,325.797790527,337.429992676
NC-128,2016-05-25,323.623657227,334.75
NC-128,2016-06-15,322.819610596,333.75
NC-128,2016-07-18,321.713256836,332.450012207
NC-128,2016-08-30,320.481872559,331.450012207
NC-128,2016-09-26,319.924163818,330.880004883
NC-128,2016-10-11,319.976318359,330.5
NC-128,2016-11-17,320.600982666,333.200012207
NC-128,2016-12-28,322.63659668,337.489990234
NC-128,2017-01-30,328.635498047,338.140014648
NC-128,2017-02-27,331.255523682,338.290008545
NC-128,2017-03-28,329.957336426,337.390014648
NC-128,2017-04-10,329.666412354,339.369995117
NC-128,2017-05-30,327.535797119,335.690002441
NC-128,2017-06-22,326.337524414,334.450012207
NC-128,2017-07-14,325.252380371,333.209991455
NC-128,2017-08-29,323.277587891,331.880004883
NC-128,2017-09-13,322.552886963,331.5
NC-128,2017-10-03,321.741516113,331.049987793
NC-128,2017-11-27,321.155487061,330.899993896
NC-128,2017-12-28,320.718139648,331.480010986
NC-128,2018-01-22,321.041503906,332.929992676
NC-128,2018-02-28,320.689453125,334.850006104
NC-128,2018-03-29,322.015808105,338.149993896
NC-128,2018-04-18,322.305023193,337.850006104
NC-128,2018-05-23,321.447937012,335.380004883
NC-128,2018-06-12,320.912475586,334.25
NC-128,2018-07-10,320.266845703,333.059997559
NC-128,2018-08-15,319.430328369,331.899993896
NC-128,2018-09-17,318.566467285,331.0
NC-128,2018-10-17,318.270599365,330.600006104
NC-128,2018-12-31,318.893920898,332.779998779
NC-128,2019-01-30,320.919464111,337.640014648
NC-128,2019-04-09,326.457977295,339.25
NC-128,2019-05-22,325.192749023,336.190002441
NC-128,2019-06-12,324.634002686,336.100006104
NC-128,2019-07-23,323.031951904,333.75
NC-128,2019-08-21,322.033813477,332.200012207
NC-128,2019-09-17,321.019378662,331.920013428
NC-130,1984-04-10,167.959197998,168.699996948
NC-130,1984-10-10,161.120651245,169.699996948
NC-130,1985-06-10,160.867645264,166.699996948
NC-130,1985-10-16,157.330856323,159.699996948
NC-130,1986-03-19,160.025314331,172.699996948
NC-130,1986-10-29,155.985107422,163.699996948
NC-130,1987-07-09,153.404418945,163.699996948
NC-130,1987-11-03,151.312286377,161.399993896
NC-130,1988-04-18,153.589431763,160.699996948
NC-130,1988-10-25,148.278152466,162.199996948
NC-130,1989-05-25,151.626602173,167.5
NC-130,1989-10-05,149.146377563,162.199996948
NC-130,1990-04-04,153.05809021,167.300003052
NC-130,1990-10-25,150.367172241,162.699996948
NC-130,1991-04-18,155.069259644,167.600006104
NC-130,1991-10-17,151.602493286,158.0
NC-130,1992-04-07,154.370544434,168.199996948
NC-130,1992-11-04,150.252120972,162.899993896
NC-130,1993-04-23,154.199127197,171.899993896
NC-130,1993-11-04,150.420593262,162.399993896
NC-130,1994-04-07,151.622085571,169.0
NC-130,1994-10-14,147.085403442,158.699996948
NC-130,1995-05-05,152.090362549,170.300003052
NC-130,1995-10-24,147.894866943,157.0
NC-130,1996-04-11,152.601531982,167.199996948
NC-130,1996-10-21,150.297210693,146.0
NC-130,1997-05-09,156.502853394,150.100006104
NC-130,1997-10-07,152.862808228,159.300003052
NC-130,1998-05-14,155.589950562,167.399993896
NC-130,1998-10-23,151.61151123,141.100006104
NC-130,1999-05-17,155.408813477,151.300003052
NC-130,1999-10-21,151.999816895,159.300003052
NC-130,2000-04-04,155.441711426,169.0
NC-130,2000-10-05,151.352493286,160.699996948
NC-130,2001-04-09,154.858200073,168.100006104
NC-132,1984-04-09,134.066757202,131.699996948
NC-132,1984-10-10,124.844245911,107.699996948
NC-132,1985-06-07,124.93838501,131.199996948
NC-132,1985-10-16,122.808052063,129.199996948
NC-132,1986-03-19,126.495056152,137.699996948
NC-132,1986-10-29,122.785041809,129.199996948
NC-132,1987-04-10,124.781044006,127.0
NC-132,1987-11-04,118.989219666,126.199996948
NC-132,1988-04-18,123.014556885,131.100006104
NC-132,1988-10-25,115.824272156,125.900001526
NC-132,1989-05-25,120.729431152,130.399993896
NC-132,1989-10-05,117.188644409,124.900001526
NC-132,1990-04-04,122.635009766,128.300003052
NC-132,1990-10-25,116.784698486,123.199996948
NC-132,1991-02-25,122.751106262,120.900001526
NC-132,1991-04-17,123.189254761,131.300003052
NC-132,1991-10-17,117.506286621,127.199996948
NC-132,1992-04-06,122.787117004,133.5
NC-132,1992-11-04,117.763832092,123.699996948
NC-132,1993-04-23,123.352661133,133.399993896
NC-132,1993-11-04,119.158958435,123.599998474
NC-132,1994-04-07,121.526702881,129.100006104
NC-132,1994-10-14,115.262794495,122.699996948
NC-132,1995-05-05,122.715606689,134.5
NC-132,1995-10-24,117.987007141,123.099998474
NC-132,1996-04-11,123.990898132,134.199996948
NC-132,1996-10-21,120.049194336,122.699996948
NC-132,1997-04-30,126.048080444,100.5
NC-132,1997-10-07,119.882003784,117.0
NC-132,1998-05-14,124.743721008,133.100006104
NC-132,1998-10-22,120.669586182,120.5
NC-132,1999-05-17,124.568618774,132.199996948
NC-132,1999-10-21,119.923217773,98.8000030518
NC-132,2000-04-04,125.315246582,132.600006104
NC-132,2000-10-05,119.541496277,117.300003052
NC-132,2001-04-09,124.57069397,119.900001526
NC-132,2001-10-12,117.380203247,114.199996948
NC-132,2002-04-09,123.509346008,130.899993896
NC-132,2002-10-07,115.165718079,97.9000015259
NC-132,2003-04-07,123.713897705,131.0
NC-132,2003-10-03,117.706077576,117.900001526
NC-132,2004-04-12,124.341583252,131.899993896
NC-132,2004-10-12,117.129371643,115.599998474
NC-132,2005-04-12,124.53314209,133.5
NC-132,2005-10-04,120.021430969,118.099998474
NC-132,2006-04-28,126.428970337,134.5
NC-132,2006-10-16,121.449790955,120.5
NC-132,2007-04-10,124.089797974,123.099998474
NC-132,2007-10-09,116.274833679,112.199996948
NC-132,2008-05-05,121.563323975,125.300003052
NC-132,2008-10-06,112.944732666,112.400001526
NC-132,2009-04-06,120.770278931,123.300003052
NC-132,2009-10-12,114.843650818,109.800003052
NC-132,2010-04-13,122.501152039,130.399993896
NC-132,2010-10-20,119.879692078,115.800003052
NC-132,2011-04-19,124.516326904,132.600006104
NC-132,2011-10-11,121.524719238,122.400001526
NC-132,2012-04-17,124.690628052,130.490005493
NC-132,2012-10-23,118.410392761,116.319999695
NC-132,2013-04-18,123.237571716,128.029998779
NC-132,2013-10-15,117.069595337,113.550003052
NC-132,2014-03-14,120.857429504,117.050003052
NC-132,2014-10-01,111.92440033,110.75
NC-132,2015-03-16,119.584587097,126.599998474
NC-132,2015-10-12,111.617988586,111.75
NC-132,2015-11-16,113.045455933,113.13999939
NC-132,2015-12-29,115.584785461,116.160003662
NC-132,2016-01-25,117.473297119,117.550003052
NC-132,2016-03-28,120.803352356,130.399993896
NC-132,2016-04-06,121.121231079,129.679992676
NC-132,2016-05-25,120.367980957,127.510002136
NC-132,2016-06-15,117.695083618,124.809997559
NC-132,2016-08-30,111.08531189,115.599998474
NC-132,2016-10-12,113.771362305,113.5
NC-132,2016-11-17,116.296356201,117.419998169
NC-132,2016-12-28,118.694519043,121.699996948
NC-132,2017-01-30,121.376609802,132.490005493
NC-132,2017-02-27,123.489517212,134.410003662
NC-132,2017-03-28,124.238708496,133.410003662
NC-132,2017-04-06,124.417320251,133.240005493
NC-132,2017-05-30,123.72971344,130.800003052
NC-132,2017-06-22,122.340858459,127.349998474
NC-132,2017-07-14,119.92024231,123.61000061
NC-132,2017-09-13,117.046882629,115.660003662
NC-132,2017-10-25,118.5626297,115.75
NC-132,2017-11-27,119.832183838,118.620002747
NC-132,2017-12-28,120.330337524,119.949996948
NC-132,2018-01-22,121.238761902,121.129997253
NC-132,2018-02-28,121.450416565,118.050003052
NC-132,2018-03-29,122.736175537,121.849998474
NC-132,2018-04-17,123.177825928,122.169998169
NC-132,2018-05-23,121.546676636,122.569999695
NC-132,2018-07-12,115.807395935,121.800003052
NC-132,2018-07-30,113.986808777,115.980003357
NC-132,2018-08-21,112.453346252,113.959999084
NC-132,2018-09-17,113.117324829,111.839996338
NC-132,2018-10-24,115.654586792,112.25
NC-132,2018-12-31,118.975868225,116.410003662
NC-132,2019-01-30,120.55569458,124.379997253
NC-132,2019-03-05,122.521980286,133.61000061
NC-132,2019-03-28,123.199745178,132.399993896
NC-132,2019-04-09,123.272148132,132.100006104
NC-132,2019-05-22,124.052574158,130.330001831
NC-132,2019-08-21,116.130714417,119.879997253
NC-132,2019-09-17,116.732772827,116.589996338
NC-133,1984-04-09,80.513053894,85.6999969482
NC-133,1984-10-10,75.5130233765,78.6999969482
NC-133,1985-06-11,79.6789779663,83.4000015259
NC-133,1985-10-16,75.5218429565,74.6999969482
NC-133,1986-02-05,79.52684021,85.8000030518
NC-133,1986-03-19,80.6778106689,86.6999969482
NC-133,1986-10-29,75.3917617798,77.1999969482
NC-133,1987-07-10,72.5960388184,77.6999969482
NC-133,1987-11-04,71.4571914673,72.3000030518
NC-133,1988-04-22,76.2897415161,80.6999969482
NC-133,1988-10-25,69.9982757568,73.6999969482
NC-133,1989-10-05,68.6521377563,76.0
NC-133,1990-04-03,72.8865814209,78.0999984741
NC-133,1990-10-25,68.9353713989,73.6999969482
NC-133,1991-02-25,73.8991622925,72.1999969482
NC-133,1991-04-17,74.420539856,85.5
NC-133,1991-10-17,69.3156814575,75.5999984741
NC-133,1992-04-06,72.9541168213,85.8000030518
NC-133,1992-11-04,68.8737869263,76.3000030518
NC-133,1993-04-23,74.4761352539,85.8000030518
NC-133,1993-11-04,70.175201416,75.9000015259
NC-133,1994-04-07,71.7188034058,81.6999969482
NC-133,1994-10-14,66.0456466675,76.8000030518
NC-133,1995-05-05,73.5113601685,85.6999969482
NC-133,1995-10-26,69.4958267212,78.0999984741
NC-133,1996-04-12,75.0724029541,86.5
NC-133,1996-10-26,71.0273742676,78.0999984741
NC-133,1997-04-30,78.6515808105,83.4000015259
NC-133,1997-10-07,72.0572662354,76.0999984741
NC-133,1998-05-14,74.6407394409,86.0
NC-133,1998-10-23,70.7540664673,77.8000030518
NC-133,1999-05-18,77.7839508057,85.5999984741
NC-133,1999-10-21,72.2691574097,76.6999969482
NC-133,2000-04-04,77.8994598389,86.1999969482
NC-133,2000-10-05,71.7411804199,75.5999984741
NC-133,2001-04-09,73.285484314,83.3000030518
NC-133,2001-10-12,67.7495269775,73.5
NC-133,2002-04-09,72.7173919678,85.5
NC-133,2002-10-07,67.1221160889,74.8000030518
NC-133,2003-04-07,73.7761077881,85.9000015259
NC-133,2003-10-03,69.0604782104,76.6999969482
