wellname,time,obsgwl,obsname,weights
64221,1/31/1985,19.5,64221_1,1
64221,6/6/1985,19.5,64221_2,1
64221,3/19/1986,27,64221_3,1
64221,10/30/1986,8.3,64221_4,1
64221,7/10/1987,-36.3,64221_5,1
64221,11/4/1987,-0.2,64221_6,1
64221,4/22/1988,10.9,64221_7,1
64221,10/24/1988,1.9,64221_8,1
64221,5/24/1989,1.4,64221_9,1
64221,10/4/1989,2.4,64221_10,1
64221,4/3/1990,-9.4,64221_11,1
64221,10/25/1990,-1.4,64221_12,1
64221,4/17/1991,8.2,64221_13,1
64221,10/17/1991,-12.6,64221_14,1
64221,4/6/1992,12.2,64221_15,1
64221,11/4/1992,0.4,64221_16,1
64221,4/23/1993,30,64221_17,1
64221,11/4/1993,7,64221_18,1
64221,4/7/1994,10,64221_19,1
64221,10/20/1994,-2.5,64221_20,1
64221,5/5/1995,15.3,64221_21,1
64221,10/26/1995,-3.5,64221_22,1
64221,4/19/1996,14.3,64221_23,1
64221,10/22/1996,-5.5,64221_24,1
64221,5/9/1997,0.9,64221_25,1
64221,10/10/1997,-8.4,64221_26,1
64221,5/19/1998,14.9,64221_27,1
64221,12/21/1998,-91.5,64221_28,1
64221,5/19/1999,3.5,64221_29,1
64221,10/22/1999,-19,64221_30,1
64221,3/1/2000,10.7,64221_31,1
64221,10/5/2000,-14.5,64221_32,1
64221,4/9/2001,9.7,64221_33,1
64221,10/12/2001,-14.1,64221_34,1
64221,4/9/2002,5.8,64221_35,1
64221,10/7/2002,-22.8,64221_36,1
64221,4/7/2003,-10.8,64221_37,1
64221,10/3/2003,-13.9,64221_38,1
64221,4/12/2004,-6.5,64221_39,1
64221,10/12/2004,-22.2,64221_40,1
64221,4/12/2005,3.3,64221_41,1
64221,10/4/2005,-18.7,64221_42,1
64221,5/1/2006,4.7,64221_43,1
64221,10/16/2006,-18.2,64221_44,1
64221,4/10/2007,-3.4,64221_45,1
64221,10/9/2007,-28.6,64221_46,1
64221,4/21/2008,-16.6,64221_47,1
64221,10/12/2009,-23.08,64221_48,1
64221,4/13/2010,-4.98,64221_49,1
64221,10/20/2010,-19.78,64221_50,1
64221,4/19/2011,2.42,64221_51,1
64272,10/5/1984,13.7,64272_1,1
64272,2/21/1985,29.8,64272_2,1
64272,3/13/1985,29.8,64272_3,1
64272,5/22/1985,24.3,64272_4,1
64272,6/24/1985,20.2,64272_5,1
64272,8/5/1985,-2.3,64272_6,1
64272,8/23/1985,14.7,64272_7,1
64272,9/18/1985,15,64272_8,1
64272,10/23/1985,14.2,64272_9,1
64272,11/19/1985,16.1,64272_10,1
64272,12/18/1985,17,64272_11,1
64272,1/28/1986,24.2,64272_12,1
64272,2/5/1986,24.9,64272_13,1
64272,2/8/1986,24.9,64272_14,1
64272,3/5/1986,19.4,64272_15,1
64272,3/8/1986,19.4,64272_16,1
64272,4/10/1986,32.1,64272_17,1
64272,5/21/1986,19.7,64272_18,1
64272,6/2/1986,24,64272_19,1
64272,7/10/1986,19.5,64272_20,1
64272,8/6/1986,9.6,64272_21,1
64272,9/5/1986,-0.4,64272_22,1
64272,10/10/1986,15,64272_23,1
64272,11/14/1986,15.1,64272_24,1
64272,12/3/1986,15.6,64272_25,1
64272,1/8/1987,17.4,64272_26,1
64272,3/16/1987,25.1,64272_27,1
64272,4/23/1987,22.6,64272_28,1
64272,5/28/1987,16.9,64272_29,1
64272,6/25/1987,15.6,64272_30,1
64272,7/30/1987,11.6,64272_31,1
64272,8/27/1987,11.1,64272_32,1
64272,9/3/1987,11.9,64272_33,1
64272,10/29/1987,14.3,64272_34,1
64272,11/18/1987,14.6,64272_35,1
64272,12/15/1987,14.9,64272_36,1
64272,1/25/1988,13.3,64272_37,1
64272,2/22/1988,27.8,64272_38,1
64272,3/28/1988,22.9,64272_39,1
64272,4/27/1988,22.7,64272_40,1
64272,5/25/1988,20.1,64272_41,1
64272,6/28/1988,17.3,64272_42,1
64272,7/27/1988,13.6,64272_43,1
64272,8/18/1988,10.4,64272_44,1
64272,9/9/1988,10.6,64272_45,1
64272,10/25/1988,10.9,64272_46,1
64272,11/15/1988,12.8,64272_47,1
64272,12/13/1988,15.6,64272_48,1
64272,1/4/1989,17.8,64272_49,1
64272,2/27/1989,20.7,64272_50,1
64272,4/11/1989,25.7,64272_51,1
64272,5/25/1989,21.1,64272_52,1
64272,6/28/1989,18.6,64272_53,1
64272,7/25/1989,13.4,64272_54,1
64272,8/30/1989,9.2,64272_55,1
64272,10/2/1989,8.6,64272_56,1
64272,10/31/1989,15.5,64272_57,1
64272,11/28/1989,17.7,64272_58,1
64272,12/21/1989,19.4,64272_59,1
64272,1/17/1990,19.9,64272_60,1
64272,2/14/1990,23,64272_61,1
64272,3/14/1990,23.9,64272_62,1
64272,4/10/1990,24.3,64272_63,1
64272,5/9/1990,20.4,64272_64,1
64272,6/20/1990,20.7,64272_65,1
64272,7/10/1990,-0.4,64272_66,1
64272,8/6/1990,15.1,64272_67,1
64272,9/10/1990,13.1,64272_68,1
64272,10/12/1990,13,64272_69,1
64272,11/7/1990,12.3,64272_70,1
64272,12/12/1990,17.1,64272_71,1
64272,1/16/1991,18.6,64272_72,1
64272,2/11/1991,19.1,64272_73,1
64272,3/18/1991,21.4,64272_74,1
64272,4/8/1991,26.5,64272_75,1
64272,5/9/1991,-1.4,64272_76,1
64272,6/20/1991,1.9,64272_77,1
64272,7/9/1991,14.6,64272_78,1
64272,8/19/1991,-1.4,64272_79,1
64272,9/5/1991,-12.4,64272_80,1
64272,10/29/1991,12.4,64272_81,1
64272,11/14/1991,13.6,64272_82,1
64272,12/10/1991,8,64272_83,1
64272,1/9/1992,17.6,64272_84,1
64272,2/24/1992,17.5,64272_85,1
64272,3/20/1992,27.1,64272_86,1
64272,4/10/1992,24.1,64272_87,1
64272,6/10/1992,18.6,64272_88,1
64272,7/6/1992,15.9,64272_89,1
64272,9/14/1992,4.3,64272_90,1
64272,11/19/1992,8.1,64272_91,1
64272,12/7/1992,11.6,64272_92,1
64272,1/19/1993,28.6,64272_93,1
64272,2/22/1993,21.1,64272_94,1
64272,3/22/1993,29.6,64272_95,1
64272,4/29/1993,-17.4,64272_96,1
64272,5/11/1993,13.6,64272_97,1
64272,7/12/1993,5.2,64272_98,1
64272,8/9/1993,13.3,64272_99,1
64272,9/14/1993,10.4,64272_100,1
64272,11/4/1993,10.8,64272_101,1
64272,12/20/1993,16.9,64272_102,1
64272,1/10/1994,19.9,64272_103,1
64272,2/23/1994,25,64272_104,1
64272,3/28/1994,25.6,64272_105,1
64272,4/27/1994,23.7,64272_106,1
64272,5/24/1994,23.5,64272_107,1
64272,6/14/1994,19.5,64272_108,1
64272,7/8/1994,14.2,64272_109,1
64272,8/18/1994,7.9,64272_110,1
64272,9/6/1994,8.9,64272_111,1
64272,10/13/1994,8.5,64272_112,1
64272,11/17/1994,9.7,64272_113,1
64272,12/27/1994,9.3,64272_114,1
64272,1/18/1995,28.9,64272_115,1
64272,4/17/1995,29.6,64272_116,1
64272,5/10/1995,30.6,64272_117,1
64272,6/20/1995,21.8,64272_118,1
64272,7/18/1995,19,64272_119,1
64272,8/10/1995,12.1,64272_120,1
64272,9/8/1995,12.1,64272_121,1
64272,10/27/1995,10.9,64272_122,1
64272,11/14/1995,13.5,64272_123,1
64272,12/13/1995,14.6,64272_124,1
64272,1/24/1996,27.4,64272_125,1
64272,2/16/1996,32.4,64272_126,1
64272,3/7/1996,33.6,64272_127,1
64272,5/20/1996,27.7,64272_128,1
64272,6/13/1996,23.8,64272_129,1
64272,7/16/1996,18.5,64272_130,1
64272,9/11/1996,10.6,64272_131,1
64272,10/8/1996,11.6,64272_132,1
64272,12/12/1996,20,64272_133,1
64272,1/28/1997,30.6,64272_134,1
64272,2/26/1997,32.4,64272_135,1
64272,3/15/1997,27.9,64272_136,1
64272,4/2/1997,28.2,64272_137,1
64272,5/15/1997,21.2,64272_138,1
64272,6/10/1997,15.1,64272_139,1
64272,7/9/1997,14.6,64272_140,1
64272,8/12/1997,9.3,64272_141,1
64272,9/9/1997,10.1,64272_142,1
64272,10/13/1997,10.6,64272_143,1
64272,11/14/1997,11.8,64272_144,1
64272,12/2/1997,14.7,64272_145,1
64272,1/14/1998,25.6,64272_146,1
64272,2/11/1998,33.7,64272_147,1
64272,3/5/1998,33.6,64272_148,1
64272,4/2/1998,30.6,64272_149,1
64272,5/8/1998,29.2,64272_150,1
64272,6/23/1998,23.6,64272_151,1
64272,7/9/1998,22.6,64272_152,1
64272,8/11/1998,17.6,64272_153,1
64272,9/14/1998,14.4,64272_154,1
64272,10/7/1998,14.1,64272_155,1
64272,11/5/1998,15.6,64272_156,1
64272,12/2/1998,20.9,64272_157,1
64272,1/7/1999,24.6,64272_158,1
64272,2/23/1999,32.1,64272_159,1
64272,3/11/1999,31.6,64272_160,1
64272,4/9/1999,31.4,64272_161,1
64272,5/4/1999,29.1,64272_162,1
64272,6/3/1999,20.7,64272_163,1
64272,7/7/1999,16.5,64272_164,1
64272,8/4/1999,12,64272_165,1
64272,9/9/1999,11.4,64272_166,1
64272,10/6/1999,9.7,64272_167,1
64272,11/10/1999,10.6,64272_168,1
64272,12/7/1999,11.6,64272_169,1
64272,1/5/2000,19.3,64272_170,1
64272,1/6/2000,19.3,64272_171,1
64272,2/2/2000,26.6,64272_172,1
64272,2/15/2000,26.6,64272_173,1
64272,3/7/2000,31.9,64272_174,1
64272,4/5/2000,26.6,64272_175,1
64272,5/9/2000,26.5,64272_176,1
64272,5/11/2000,26.5,64272_177,1
64272,6/29/2000,18.9,64272_178,1
64272,7/28/2000,14.1,64272_179,1
64272,8/15/2000,9.6,64272_180,1
64272,8/30/2000,9.6,64272_181,1
64272,9/25/2000,10.6,64272_182,1
64272,10/30/2000,15.6,64272_183,1
64272,10/31/2000,15.6,64272_184,1
64272,11/27/2000,19.8,64272_185,1
64272,11/28/2000,19.8,64272_186,1
64272,12/12/2000,19.8,64272_187,1
64272,12/13/2000,19.8,64272_188,1
64272,1/23/2001,23.5,64272_189,1
64272,2/21/2001,27.2,64272_190,1
64272,3/8/2001,30.9,64272_191,1
64272,4/4/2001,26.3,64272_192,1
64272,5/16/2001,22.5,64272_193,1
64272,6/6/2001,18.1,64272_194,1
64272,7/13/2001,16.8,64272_195,1
64272,8/8/2001,11.3,64272_196,1
64272,9/5/2001,10.1,64272_197,1
64272,10/16/2001,10.7,64272_198,1
64272,11/16/2001,15.2,64272_199,1
64272,1/10/2002,24.5,64272_200,1
64272,2/11/2002,31.1,64272_201,1
64272,3/13/2002,31.5,64272_202,1
64272,4/4/2002,28.5,64272_203,1
64272,5/14/2002,24.8,64272_204,1
64272,6/4/2002,23.4,64272_205,1
64272,7/10/2002,12.7,64272_206,1
64272,8/12/2002,14.5,64272_207,1
64272,9/10/2002,11.4,64272_208,1
64272,10/15/2002,10,64272_209,1
64272,11/7/2002,12.5,64272_210,1
64272,12/10/2002,18.2,64272_211,1
64272,1/14/2003,31.5,64272_212,1
64272,2/10/2003,31.6,64272_213,1
64272,3/5/2003,31.8,64272_214,1
64272,4/3/2003,31.4,64272_215,1
64272,5/6/2003,32,64272_216,1
64272,6/4/2003,27.6,64272_217,1
64272,7/10/2003,20,64272_218,1
64272,8/13/2003,15.5,64272_219,1
64272,9/5/2003,14.8,64272_220,1
64272,10/17/2003,12.7,64272_221,1
64272,11/6/2003,13.5,64272_222,1
64272,12/9/2003,21.4,64272_223,1
64272,1/15/2004,29.5,64272_224,1
64272,2/5/2004,27.8,64272_225,1
64272,3/9/2004,28.1,64272_226,1
64272,4/5/2004,31.6,64272_227,1
64272,5/6/2004,23.6,64272_228,1
64272,6/2/2004,22.4,64272_229,1
64272,7/7/2004,17.1,64272_230,1
64272,8/4/2004,13.7,64272_231,1
64272,9/1/2004,11.4,64272_232,1
64272,10/5/2004,10.5,64272_233,1
64272,11/1/2004,13.8,64272_234,1
64272,12/13/2004,20.3,64272_235,1
64272,1/5/2005,27.6,64272_236,1
64272,2/4/2005,27.8,64272_237,1
64272,3/9/2005,32.5,64272_238,1
64272,4/6/2005,32.8,64272_239,1
64272,5/11/2005,30.1,64272_240,1
64272,6/21/2005,24.9,64272_241,1
64272,7/8/2005,22.9,64272_242,1
64272,8/5/2005,17,64272_243,1
64272,9/2/2005,14.2,64272_244,1
64272,10/18/2005,12.1,64272_245,1
64272,11/15/2005,16.8,64272_246,1
64272,12/8/2005,20.9,64272_247,1
64272,1/6/2006,28.1,64272_248,1
64272,2/7/2006,32.5,64272_249,1
64272,3/22/2006,31.9,64272_250,1
64272,4/4/2006,33.6,64272_251,1
64272,5/3/2006,34.1,64272_252,1
64272,6/8/2006,26.5,64272_253,1
64272,7/13/2006,19.3,64272_254,1
64272,8/3/2006,13.1,64272_255,1
64272,9/21/2006,12.5,64272_256,1
64272,10/27/2006,12.7,64272_257,1
64272,12/27/2006,22.4,64272_258,1
64272,1/10/2007,24.8,64272_259,1
64272,2/8/2007,18.7,64272_260,1
64272,3/7/2007,27.8,64272_261,1
64272,4/11/2007,22.4,64272_262,1
64272,5/4/2007,19,64272_263,1
64272,6/7/2007,18.4,64272_264,1
64272,7/10/2007,14.2,64272_265,1
64272,8/7/2007,5,64272_266,1
64272,9/17/2007,9,64272_267,1
64272,10/4/2007,9.2,64272_268,1
64272,11/8/2007,12.8,64272_269,1
64272,12/4/2007,15.2,64272_270,1
64272,1/9/2008,22,64272_271,1
64272,2/5/2008,30.3,64272_272,1
64272,3/4/2008,30.7,64272_273,1
64272,4/3/2008,26.1,64272_274,1
64272,5/7/2008,21.9,64272_275,1
64272,6/9/2008,18.5,64272_276,1
64272,7/3/2008,14.1,64272_277,1
64272,8/11/2008,9.6,64272_278,1
64272,9/9/2008,9.2,64272_279,1
64272,10/10/2008,-0.6,64272_280,1
64272,11/12/2008,10.6,64272_281,1
64272,12/16/2008,16.5,64272_282,1
64272,1/16/2009,17.8,64272_283,1
64272,2/26/2009,24.3,64272_284,1
64272,3/11/2009,28.1,64272_285,1
64272,4/1/2009,26.9,64272_286,1
64272,5/7/2009,24.4,64272_287,1
64272,6/3/2009,19.8,64272_288,1
64272,7/7/2009,12.8,64272_289,1
64272,8/4/2009,4.6,64272_290,1
64272,9/8/2009,6.5,64272_291,1
64272,10/20/2009,9.6,64272_292,1
64272,11/9/2009,12.4,64272_293,1
64272,12/14/2009,16.9,64272_294,1
64272,1/7/2010,19.6,64272_295,1
64272,2/3/2010,25.9,64272_296,1
64272,3/8/2010,31.2,64272_297,1
64272,4/20/2010,30.9,64272_298,1
64272,5/11/2010,28.2,64272_299,1
64272,6/10/2010,26.5,64272_300,1
64272,7/15/2010,15.7,64272_301,1
64272,8/6/2010,14.7,64272_302,1
64272,9/8/2010,11.4,64272_303,1
64272,10/7/2010,8.9,64272_304,1
64272,11/10/2010,18.5,64272_305,1
64272,12/21/2010,23.2,64272_306,1
64272,1/4/2011,28.3,64272_307,1
64272,2/14/2011,29.1,64272_308,1
64272,3/8/2011,32.2,64272_309,1
64272,4/19/2011,30.9,64272_310,1
64272,5/16/2011,26,64272_311,1
64272,6/13/2011,24.9,64272_312,1
64272,7/20/2011,18.9,64272_313,1
64272,8/5/2011,16.3,64272_314,1
64272,9/20/2011,12.1,64272_315,1
64272,10/6/2011,12.5,64272_316,1
64272,11/8/2011,11.1,64272_317,1
64272,12/8/2011,18.7,64272_318,1
64272,1/13/2012,18.5,64272_319,1
64272,2/9/2012,21.8,64272_320,1
64272,3/6/2012,22.4,64272_321,1
64272,4/18/2012,29.1,64272_322,1
64272,6/6/2012,20,64272_323,1
64272,7/12/2012,13.9,64272_324,1
64272,8/8/2012,10.7,64272_325,1
64272,10/10/2012,7.9,64272_326,1
64272,11/8/2012,10,64272_327,1
64272,12/11/2012,19.2,64272_328,1
64272,1/8/2013,25,64272_329,1
64272,2/7/2013,28.4,64272_330,1
64272,3/12/2013,26.2,64272_331,1
64272,4/11/2013,25.3,64272_332,1
64272,5/8/2013,20.2,64272_333,1
64272,6/10/2013,15.2,64272_334,1
64272,7/10/2013,11.1,64272_335,1
64272,8/13/2013,6.6,64272_336,1
64272,9/5/2013,3.5,64272_337,1
64272,10/17/2013,-1.4,64272_338,1
64272,11/20/2013,8.9,64272_339,1
64272,12/19/2013,3.3,64272_340,1
64272,1/13/2014,13.1,64272_341,1
64272,2/4/2014,12.6,64272_342,1
64272,3/12/2014,23.9,64272_343,1
64272,4/8/2014,25.6,64272_344,1
64272,4/8/2014,25.6,64272_345,1
64272,5/6/2014,22,64272_346,1
64272,6/4/2014,16.5,64272_347,1
64272,7/2/2014,13.3,64272_348,1
64272,8/5/2014,8.4,64272_349,1
64272,9/4/2014,8,64272_350,1
64272,10/14/2014,9.5,64272_351,1
64272,11/14/2014,11.7,64272_352,1
64272,12/1/2014,16,64272_353,1
64272,1/13/2015,28.2,64272_354,1
64272,2/12/2015,29.3,64272_355,1
64272,3/10/2015,27.1,64272_356,1
64272,4/2/2015,23.9,64272_357,1
64272,5/11/2015,23.5,64272_358,1
64272,6/17/2015,21.2,64272_359,1
64272,7/13/2015,14.8,64272_360,1
64272,8/12/2015,13.3,64272_361,1
64272,9/15/2015,8,64272_362,1
64272,10/14/2015,4.7,64272_363,1
64272,11/9/2015,8.7,64272_364,1
64272,12/1/2015,12.9,64272_365,1
64272,1/13/2016,24.8,64272_366,1
64272,2/8/2016,28.1,64272_367,1
64272,3/1/2016,28.3,64272_368,1
64272,4/26/2016,29,64272_369,1
64272,5/20/2016,25.6,64272_370,1
64272,6/28/2016,24.2,64272_371,1
64272,7/12/2016,18.7,64272_372,1
64272,8/11/2016,14.5,64272_373,1
64272,9/8/2016,10.8,64272_374,1
64272,10/17/2016,9.5,64272_375,1
64272,11/16/2016,17.9,64272_376,1
64272,12/22/2016,25,64272_377,1
64272,1/26/2017,34.4,64272_378,1
64272,3/13/2017,33.8,64272_379,1
64272,4/25/2017,33,64272_380,1
64272,5/12/2017,25.2,64272_381,1
64272,6/8/2017,25.2,64272_382,1
64272,8/22/2017,14.5,64272_383,1
64272,9/25/2017,12.3,64272_384,1
64272,1/25/2018,22.1,64272_385,1
64272,2/16/2018,20.8,64272_386,1
64272,3/7/2018,23.4,64272_387,1
64272,5/25/2018,24,64272_388,1
64272,7/13/2018,15.5,64272_389,1
64272,8/24/2018,9.8,64272_390,1
64272,9/21/2018,7.2,64272_391,1
64272,10/10/2018,10.2,64272_392,1
64272,11/7/2018,8.2,64272_393,1
64272,12/19/2018,-1.1,64272_394,1
64272,1/16/2019,-1.1,64272_395,1
64272,2/21/2019,34.3,64272_396,1
64272,3/13/2019,34.8,64272_397,1
64272,5/22/2019,28.8,64272_398,1
64272,6/19/2019,26.3,64272_399,1
64272,7/17/2019,20.4,64272_400,1
64272,8/21/2019,20.9,64272_401,1
64272,9/19/2019,10.9,64272_402,1
BV,3/1/2009,134.118544,bv_1,1
BV,4/1/2009,134.193544,bv_2,1
BV,5/1/2009,132.818544,bv_3,1
BV,6/1/2009,131.813544,bv_4,1
BV,7/1/2009,133.843544,bv_5,1
BV,8/1/2009,132.543544,bv_6,1
BV,2/1/2010,135.043544,bv_7,1
BV,3/1/2010,137.853544,bv_8,1
BV,4/1/2010,138.018544,bv_9,1
BV,5/1/2010,137.393544,bv_10,1
BV,6/1/2010,136.673544,bv_11,1
BV,7/1/2010,134.633544,bv_12,1
BV,8/1/2010,132.7268773,bv_13,1
BV,1/1/2011,136.943544,bv_14,1
BV,2/1/2011,137.518544,bv_15,1
BV,3/1/2011,140.953544,bv_16,1
BV,4/1/2011,139.813544,bv_17,1
BV,5/1/2011,137.568544,bv_18,1
BV,6/1/2011,136.913544,bv_19,1
BV,7/1/2011,135.053544,bv_20,1
BV,8/1/2011,132.993544,bv_21,1
BV,4/1/2012,136.813544,bv_22,1
BV,5/1/2012,135.6602107,bv_23,1
BV,6/1/2012,133.893544,bv_24,1
BV,7/1/2012,131.918544,bv_25,1
BV,12/1/2012,132.5268773,bv_26,1
BV,1/1/2013,137.1602107,bv_27,1
BV,2/1/2013,136.493544,bv_28,1
BV,3/1/2013,136.093544,bv_29,1
BV,4/1/2013,134.918544,bv_30,1
BV,5/1/2013,133.233544,bv_31,1
BV,6/1/2013,131.643544,bv_32,1
BV,12/1/2014,131.718544,bv_33,1
BV,1/1/2015,133.318544,bv_34,1
BV,2/1/2015,134.943544,bv_35,1
BV,3/1/2015,135.468544,bv_36,1
BV,4/1/2015,134.133544,bv_37,1
BV,5/1/2015,132.618544,bv_38,1
BV,12/1/2015,131.593544,bv_39,1
BV,2/1/2016,131.533544,bv_40,1
BV,3/1/2016,136.593544,bv_41,1
BV,4/1/2016,136.693544,bv_42,1
BV,5/1/2016,135.718544,bv_43,1
BV,6/1/2016,134.553544,bv_44,1
BV,7/1/2016,132.493544,bv_45,1
BV,1/1/2017,138.118544,bv_46,1
BV,2/1/2017,142.033544,bv_47,1
BV,3/1/2017,138.8102107,bv_48,1
BV,4/1/2017,137.5602107,bv_49,1
BV,5/1/2017,136.173544,bv_50,1
BV,6/1/2017,135.293544,bv_51,1
BV,7/1/2017,134.393544,bv_52,1
BV,8/1/2017,132.518544,bv_53,1
BV,3/1/2018,131.493544,bv_54,1
BV,5/1/2018,132.893544,bv_55,1
BV,1/1/2019,131.993544,bv_56,1
BV,2/1/2019,135.953544,bv_57,1
BV,3/1/2019,140.753544,bv_58,1
BV,4/1/2019,138.043544,bv_59,1
BV,5/1/2019,136.053544,bv_60,1
BV,6/1/2019,135.093544,bv_61,1
BV,7/1/2019,134.293544,bv_62,1
C1,1/1/2009,140.966146,c1_1,1
C1,2/1/2009,142.7994793,c1_2,1
C1,3/1/2009,149.8594793,c1_3,1
C1,4/1/2009,148.8744793,c1_4,1
C1,5/1/2009,145.5994793,c1_5,1
C1,6/1/2009,147.3794793,c1_6,1
C1,7/1/2009,150.2744793,c1_7,1
C1,8/1/2009,143.3494793,c1_8,1
C1,9/1/2009,141.1244793,c1_9,1
C1,10/1/2009,140.8744793,c1_10,1
C1,11/1/2009,141.1994793,c1_11,1
C1,12/1/2009,141.4494793,c1_12,1
C1,1/1/2010,143.0744793,c1_13,1
C1,2/1/2010,150.9744793,c1_14,1
C1,3/1/2010,154.0794793,c1_15,1
C1,4/1/2010,154.5494793,c1_16,1
C1,5/1/2010,154.1994793,c1_17,1
C1,6/1/2010,152.9794793,c1_18,1
C1,7/1/2010,149.1794793,c1_19,1
C1,8/1/2010,145.1994793,c1_20,1
C1,11/1/2010,141.7494793,c1_21,1
C1,12/1/2010,144.0494793,c1_22,1
C1,1/1/2011,152.7494793,c1_23,1
C1,2/1/2011,153.6494793,c1_24,1
C1,3/1/2011,156.6994793,c1_25,1
C1,4/1/2011,156.9594793,c1_26,1
C1,5/1/2011,154.4494793,c1_27,1
C1,6/1/2011,153.2794793,c1_28,1
C1,7/1/2011,149.6194793,c1_29,1
C1,8/1/2011,145.9244793,c1_30,1
C1,9/1/2011,143.1494793,c1_31,1
C1,10/1/2011,141.2994793,c1_32,1
C1,11/1/2011,141.0794793,c1_33,1
C1,12/1/2011,141.1994793,c1_34,1
C1,1/1/2012,142.8794793,c1_35,1
C1,2/1/2012,145.6794793,c1_36,1
C1,3/1/2012,148.0244793,c1_37,1
C1,4/1/2012,153.0194793,c1_38,1
C1,5/1/2012,152.066146,c1_39,1
C1,6/1/2012,148.1744793,c1_40,1
C1,7/1/2012,144.9494793,c1_41,1
C1,8/1/2012,141.966146,c1_42,1
C1,11/1/2012,140.7994793,c1_43,1
C1,12/1/2012,148.6328127,c1_44,1
C1,1/1/2013,153.8994793,c1_45,1
C1,2/1/2013,153.3394793,c1_46,1
C1,3/1/2013,152.7244793,c1_47,1
C1,4/1/2013,149.8244793,c1_48,1
C1,5/1/2013,146.4594793,c1_49,1
C1,6/1/2013,143.5744793,c1_50,1
C1,7/1/2013,141.5744793,c1_51,1
C1,8/1/2013,140.7594793,c1_52,1
C1,9/1/2013,140.8328127,c1_53,1
C1,10/1/2013,140.666146,c1_54,1
C1,11/1/2013,140.2994793,c1_55,1
C1,12/1/2013,140.866146,c1_56,1
C1,1/1/2014,140.5594793,c1_57,1
C1,2/1/2014,143.2994793,c1_58,1
C1,3/1/2014,147.0994793,c1_59,1
C1,4/1/2014,147.6494793,c1_60,1
C1,5/1/2014,148.6394793,c1_61,1
C1,6/1/2014,147.8594793,c1_62,1
C1,7/1/2014,143.9994793,c1_63,1
C1,8/1/2014,142.0994793,c1_64,1
C1,10/1/2014,140.8744793,c1_65,1
C1,11/1/2014,140.5994793,c1_66,1
C1,12/1/2014,144.6494793,c1_67,1
C1,1/1/2015,149.5244793,c1_68,1
C1,2/1/2015,150.5744793,c1_69,1
C1,3/1/2015,151.8494793,c1_70,1
C1,4/1/2015,148.3394793,c1_71,1
C1,5/1/2015,145.7194793,c1_72,1
C1,6/1/2015,143.9994793,c1_73,1
C1,7/1/2015,142.8494793,c1_74,1
C1,8/1/2015,140.5994793,c1_75,1
C1,9/1/2015,140.566146,c1_76,1
C1,10/1/2015,139.1494793,c1_77,1
C1,12/1/2015,140.966146,c1_78,1
C1,1/1/2016,144.8328127,c1_79,1
C1,2/1/2016,149.4794793,c1_80,1
C1,3/1/2016,153.3328127,c1_81,1
C1,4/1/2016,154.6194793,c1_82,1
C1,5/1/2016,153.3744793,c1_83,1
C1,6/1/2016,149.6994793,c1_84,1
C1,7/1/2016,145.7994793,c1_85,1
C1,8/1/2016,147.6328127,c1_86,1
C1,9/1/2016,149.6194793,c1_87,1
C1,10/1/2016,150.2594793,c1_88,1
C1,11/1/2016,149.1244793,c1_89,1
C1,12/1/2016,148.4328127,c1_90,1
C1,1/1/2017,155.9244793,c1_91,1
C1,2/1/2017,159.3594793,c1_92,1
C1,3/1/2017,156.9494793,c1_93,1
C1,4/1/2017,155.7994793,c1_94,1
C1,5/1/2017,154.6394793,c1_95,1
C1,6/1/2017,153.3594793,c1_96,1
C1,7/1/2017,151.4194793,c1_97,1
C1,8/1/2017,146.9744793,c1_98,1
C1,9/1/2017,144.0194793,c1_99,1
C1,10/1/2017,141.7328127,c1_100,1
C1,11/1/2017,141.2494793,c1_101,1
C1,12/1/2017,145.5744793,c1_102,1
C1,1/1/2018,143.6328127,c1_103,1
C1,2/1/2018,143.816146,c1_104,1
C1,3/1/2018,144.2244793,c1_105,1
C1,4/1/2018,149.7994793,c1_106,1
C1,5/1/2018,151.0494793,c1_107,1
C1,6/1/2018,149.9328127,c1_108,1
C1,7/1/2018,146.6994793,c1_109,1
C1,8/1/2018,142.4194793,c1_110,1
C1,9/1/2018,141.2328127,c1_111,1
C1,10/1/2018,141.2994793,c1_112,1
C1,11/1/2018,141.3244793,c1_113,1
C1,12/1/2018,142.5994793,c1_114,1
C1,1/1/2019,147.8194793,c1_115,1
C1,2/1/2019,154.4194793,c1_116,1
C1,3/1/2019,158.4794793,c1_117,1
C1,4/1/2019,156.0244793,c1_118,1
C1,5/1/2019,153.9994793,c1_119,1
C1,6/1/2019,152.3794793,c1_120,1
C1,7/1/2019,151.5494793,c1_121,1
C1,8/1/2019,146.2328127,c1_122,1
C1,9/1/2019,143.3244793,c1_123,1
NC-122,5/23/2001,-9.35,nc-122_1,1
NC-122,10/16/2001,-24.45,nc-122_2,1
NC-122,4/15/2002,-13.95,nc-122_3,1
NC-122,10/8/2002,-28.55,nc-122_4,1
NC-122,4/8/2003,4.15,nc-122_5,1
NC-122,10/8/2003,-27.45,nc-122_6,1
NC-122,4/13/2004,0.95,nc-122_7,1
NC-122,10/13/2004,-38.95,nc-122_8,1
NC-122,4/13/2005,4.85,nc-122_9,1
NC-122,10/5/2005,-38.35,nc-122_10,1
NC-122,5/4/2006,12.45,nc-122_11,1
NC-122,10/18/2006,-35.85,nc-122_12,1
