MFName,time,obscfs,obsname
NapaR_Napa,10/31/1959,0.71,NapaR_Napa 195910
NapaR_Napa,11/30/1959,1.38,NapaR_Napa 195911
NapaR_Napa,12/31/1959,3.12,NapaR_Napa 195912
NapaR_Napa,1/31/1960,37.5,NapaR_Napa 196001
NapaR_Napa,2/29/1960,740.9,NapaR_Napa 196002
NapaR_Napa,3/31/1960,323.8,NapaR_Napa 196003
NapaR_Napa,4/30/1960,70.8,NapaR_Napa 196004
NapaR_Napa,5/31/1960,27.8,NapaR_Napa 196005
NapaR_Napa,6/30/1960,5.18,NapaR_Napa 196006
NapaR_Napa,7/31/1960,0.197,NapaR_Napa 196007
NapaR_Napa,8/31/1960,0,NapaR_Napa 196008
NapaR_Napa,9/30/1960,0,NapaR_Napa 196009
NapaR_Napa,10/31/1960,0,NapaR_Napa 196010
NapaR_Napa,11/30/1960,4.38,NapaR_Napa 196011
NapaR_Napa,12/31/1960,49.9,NapaR_Napa 196012
NapaR_Napa,1/31/1961,112.8,NapaR_Napa 196101
NapaR_Napa,2/28/1961,260.8,NapaR_Napa 196102
NapaR_Napa,3/31/1961,159.8,NapaR_Napa 196103
NapaR_Napa,4/30/1961,61.6,NapaR_Napa 196104
NapaR_Napa,5/31/1961,23.5,NapaR_Napa 196105
NapaR_Napa,6/30/1961,3.38,NapaR_Napa 196106
NapaR_Napa,7/31/1961,0,NapaR_Napa 196107
NapaR_Napa,8/31/1961,0,NapaR_Napa 196108
NapaR_Napa,9/30/1961,0,NapaR_Napa 196109
NapaR_Napa,10/31/1961,0,NapaR_Napa 196110
NapaR_Napa,11/30/1961,3.52,NapaR_Napa 196111
NapaR_Napa,12/31/1961,76.7,NapaR_Napa 196112
NapaR_Napa,1/31/1962,63.7,NapaR_Napa 196201
NapaR_Napa,2/28/1962,1024,NapaR_Napa 196202
NapaR_Napa,3/31/1962,554.3,NapaR_Napa 196203
NapaR_Napa,4/30/1962,70.4,NapaR_Napa 196204
NapaR_Napa,5/31/1962,22.4,NapaR_Napa 196205
NapaR_Napa,6/30/1962,3.5,NapaR_Napa 196206
NapaR_Napa,7/31/1962,0.039,NapaR_Napa 196207
NapaR_Napa,8/31/1962,0,NapaR_Napa 196208
NapaR_Napa,9/30/1962,0,NapaR_Napa 196209
NapaR_Napa,10/31/1962,337.7,NapaR_Napa 196210
NapaR_Napa,11/30/1962,28.2,NapaR_Napa 196211
NapaR_Napa,12/31/1962,227.9,NapaR_Napa 196212
NapaR_Napa,1/31/1963,509.9,NapaR_Napa 196301
NapaR_Napa,2/28/1963,1077,NapaR_Napa 196302
NapaR_Napa,3/31/1963,371.4,NapaR_Napa 196303
NapaR_Napa,4/30/1963,867.6,NapaR_Napa 196304
NapaR_Napa,5/31/1963,112.1,NapaR_Napa 196305
NapaR_Napa,6/30/1963,28.5,NapaR_Napa 196306
NapaR_Napa,7/31/1963,5.2,NapaR_Napa 196307
NapaR_Napa,8/31/1963,1.71,NapaR_Napa 196308
NapaR_Napa,9/30/1963,1.61,NapaR_Napa 196309
NapaR_Napa,10/31/1963,7.31,NapaR_Napa 196310
NapaR_Napa,11/30/1963,103,NapaR_Napa 196311
NapaR_Napa,12/31/1963,34.4,NapaR_Napa 196312
NapaR_Napa,1/31/1964,262.9,NapaR_Napa 196401
NapaR_Napa,2/29/1964,61.7,NapaR_Napa 196402
NapaR_Napa,3/31/1964,34,NapaR_Napa 196403
NapaR_Napa,4/30/1964,18.5,NapaR_Napa 196404
NapaR_Napa,5/31/1964,5.2,NapaR_Napa 196405
NapaR_Napa,6/30/1964,2.5,NapaR_Napa 196406
NapaR_Napa,7/31/1964,0.381,NapaR_Napa 196407
NapaR_Napa,8/31/1964,0,NapaR_Napa 196408
NapaR_Napa,9/30/1964,0.06,NapaR_Napa 196409
NapaR_Napa,10/31/1964,0.648,NapaR_Napa 196410
NapaR_Napa,11/30/1964,59.3,NapaR_Napa 196411
NapaR_Napa,12/31/1964,979.9,NapaR_Napa 196412
NapaR_Napa,1/31/1965,1267,NapaR_Napa 196501
NapaR_Napa,2/28/1965,164,NapaR_Napa 196502
NapaR_Napa,3/31/1965,62.7,NapaR_Napa 196503
NapaR_Napa,4/30/1965,273.7,NapaR_Napa 196504
NapaR_Napa,5/31/1965,52.2,NapaR_Napa 196505
NapaR_Napa,6/30/1965,12.4,NapaR_Napa 196506
NapaR_Napa,7/31/1965,3.1,NapaR_Napa 196507
NapaR_Napa,8/31/1965,3.54,NapaR_Napa 196508
NapaR_Napa,9/30/1965,1.99,NapaR_Napa 196509
NapaR_Napa,10/31/1965,2.37,NapaR_Napa 196510
NapaR_Napa,11/30/1965,56.5,NapaR_Napa 196511
NapaR_Napa,12/31/1965,131.2,NapaR_Napa 196512
NapaR_Napa,1/31/1966,870.1,NapaR_Napa 196601
NapaR_Napa,2/28/1966,465.7,NapaR_Napa 196602
NapaR_Napa,3/31/1966,129.7,NapaR_Napa 196603
NapaR_Napa,4/30/1966,46.8,NapaR_Napa 196604
NapaR_Napa,5/31/1966,17.2,NapaR_Napa 196605
NapaR_Napa,6/30/1966,3.47,NapaR_Napa 196606
NapaR_Napa,7/31/1966,0.39,NapaR_Napa 196607
NapaR_Napa,8/31/1966,0.59,NapaR_Napa 196608
NapaR_Napa,9/30/1966,0.193,NapaR_Napa 196609
NapaR_Napa,10/31/1966,0.416,NapaR_Napa 196610
NapaR_Napa,11/30/1966,130,NapaR_Napa 196611
NapaR_Napa,12/31/1966,602.3,NapaR_Napa 196612
NapaR_Napa,1/31/1967,1643,NapaR_Napa 196701
NapaR_Napa,2/28/1967,417.5,NapaR_Napa 196702
NapaR_Napa,3/31/1967,532.2,NapaR_Napa 196703
NapaR_Napa,4/30/1967,709.9,NapaR_Napa 196704
NapaR_Napa,5/31/1967,120,NapaR_Napa 196705
NapaR_Napa,6/30/1967,55.6,NapaR_Napa 196706
NapaR_Napa,7/31/1967,18.2,NapaR_Napa 196707
NapaR_Napa,8/31/1967,4.45,NapaR_Napa 196708
NapaR_Napa,9/30/1967,3.14,NapaR_Napa 196709
NapaR_Napa,10/31/1967,4.85,NapaR_Napa 196710
NapaR_Napa,11/30/1967,7.44,NapaR_Napa 196711
NapaR_Napa,12/31/1967,53.3,NapaR_Napa 196712
NapaR_Napa,1/31/1968,425.3,NapaR_Napa 196801
NapaR_Napa,2/29/1968,618.1,NapaR_Napa 196802
NapaR_Napa,3/31/1968,444.4,NapaR_Napa 196803
NapaR_Napa,4/30/1968,97.3,NapaR_Napa 196804
NapaR_Napa,5/31/1968,27.1,NapaR_Napa 196805
NapaR_Napa,6/30/1968,6.26,NapaR_Napa 196806
NapaR_Napa,7/31/1968,2.53,NapaR_Napa 196807
NapaR_Napa,8/31/1968,2.68,NapaR_Napa 196808
NapaR_Napa,9/30/1968,1.06,NapaR_Napa 196809
NapaR_Napa,10/31/1968,3.65,NapaR_Napa 196810
NapaR_Napa,11/30/1968,9.94,NapaR_Napa 196811
NapaR_Napa,12/31/1968,320.1,NapaR_Napa 196812
NapaR_Napa,1/31/1969,1860,NapaR_Napa 196901
NapaR_Napa,2/28/1969,1637,NapaR_Napa 196902
NapaR_Napa,3/31/1969,525.4,NapaR_Napa 196903
NapaR_Napa,4/30/1969,121.6,NapaR_Napa 196904
NapaR_Napa,5/31/1969,42.2,NapaR_Napa 196905
NapaR_Napa,6/30/1969,16.6,NapaR_Napa 196906
NapaR_Napa,7/31/1969,6.44,NapaR_Napa 196907
NapaR_Napa,8/31/1969,3.55,NapaR_Napa 196908
NapaR_Napa,9/30/1969,0.697,NapaR_Napa 196909
NapaR_Napa,10/31/1969,5.6,NapaR_Napa 196910
NapaR_Napa,11/30/1969,8.19,NapaR_Napa 196911
NapaR_Napa,12/31/1969,509.3,NapaR_Napa 196912
NapaR_Napa,1/31/1970,2672,NapaR_Napa 197001
NapaR_Napa,2/28/1970,513.1,NapaR_Napa 197002
NapaR_Napa,3/31/1970,365.9,NapaR_Napa 197003
NapaR_Napa,4/30/1970,68.4,NapaR_Napa 197004
NapaR_Napa,5/31/1970,24.8,NapaR_Napa 197005
NapaR_Napa,6/30/1970,5.8,NapaR_Napa 197006
NapaR_Napa,7/31/1970,1.8,NapaR_Napa 197007
NapaR_Napa,8/31/1970,1.04,NapaR_Napa 197008
NapaR_Napa,9/30/1970,1.11,NapaR_Napa 197009
NapaR_Napa,10/31/1970,1.92,NapaR_Napa 197010
NapaR_Napa,11/30/1970,215.8,NapaR_Napa 197011
NapaR_Napa,12/31/1970,1218,NapaR_Napa 197012
NapaR_Napa,1/31/1971,457.1,NapaR_Napa 197101
NapaR_Napa,2/28/1971,121.7,NapaR_Napa 197102
NapaR_Napa,3/31/1971,233.7,NapaR_Napa 197103
NapaR_Napa,4/30/1971,106.1,NapaR_Napa 197104
NapaR_Napa,5/31/1971,37.5,NapaR_Napa 197105
NapaR_Napa,6/30/1971,13.6,NapaR_Napa 197106
NapaR_Napa,7/31/1971,4.49,NapaR_Napa 197107
NapaR_Napa,8/31/1971,2.21,NapaR_Napa 197108
NapaR_Napa,9/30/1971,2.97,NapaR_Napa 197109
NapaR_Napa,10/31/1971,3.08,NapaR_Napa 197110
NapaR_Napa,11/30/1971,8.08,NapaR_Napa 197111
NapaR_Napa,12/31/1971,87.5,NapaR_Napa 197112
NapaR_Napa,1/31/1972,83.7,NapaR_Napa 197201
NapaR_Napa,2/29/1972,152.9,NapaR_Napa 197202
NapaR_Napa,3/31/1972,56.3,NapaR_Napa 197203
NapaR_Napa,4/30/1972,35.5,NapaR_Napa 197204
NapaR_Napa,5/31/1972,13.5,NapaR_Napa 197205
NapaR_Napa,6/30/1972,2.45,NapaR_Napa 197206
NapaR_Napa,7/31/1972,0.191,NapaR_Napa 197207
NapaR_Napa,8/31/1972,0,NapaR_Napa 197208
NapaR_Napa,9/30/1972,0.569,NapaR_Napa 197209
NapaR_Napa,10/31/1972,7.1,NapaR_Napa 197210
NapaR_Napa,11/30/1972,131.3,NapaR_Napa 197211
NapaR_Napa,12/31/1972,156,NapaR_Napa 197212
NapaR_Napa,1/31/1973,1626,NapaR_Napa 197301
NapaR_Napa,2/28/1973,1247,NapaR_Napa 197302
NapaR_Napa,3/31/1973,577.7,NapaR_Napa 197303
NapaR_Napa,4/30/1973,111.9,NapaR_Napa 197304
NapaR_Napa,5/31/1973,39.2,NapaR_Napa 197305
NapaR_Napa,6/30/1973,9.56,NapaR_Napa 197306
NapaR_Napa,7/31/1973,2.22,NapaR_Napa 197307
NapaR_Napa,8/31/1973,1.58,NapaR_Napa 197308
NapaR_Napa,9/30/1973,2.63,NapaR_Napa 197309
NapaR_Napa,10/31/1973,3.79,NapaR_Napa 197310
NapaR_Napa,11/30/1973,615.5,NapaR_Napa 197311
NapaR_Napa,12/31/1973,520.2,NapaR_Napa 197312
NapaR_Napa,1/31/1974,983.4,NapaR_Napa 197401
NapaR_Napa,2/28/1974,301.2,NapaR_Napa 197402
NapaR_Napa,3/31/1974,1124,NapaR_Napa 197403
NapaR_Napa,4/30/1974,516.1,NapaR_Napa 197404
NapaR_Napa,5/31/1974,65.1,NapaR_Napa 197405
NapaR_Napa,6/30/1974,23.5,NapaR_Napa 197406
NapaR_Napa,7/31/1974,13.6,NapaR_Napa 197407
NapaR_Napa,8/31/1974,7.71,NapaR_Napa 197408
NapaR_Napa,9/30/1974,8.34,NapaR_Napa 197409
NapaR_Napa,10/31/1974,6.75,NapaR_Napa 197410
NapaR_Napa,11/30/1974,7.46,NapaR_Napa 197411
NapaR_Napa,12/31/1974,32.2,NapaR_Napa 197412
NapaR_Napa,1/31/1975,46.3,NapaR_Napa 197501
NapaR_Napa,2/28/1975,1024,NapaR_Napa 197502
NapaR_Napa,3/31/1975,987.8,NapaR_Napa 197503
NapaR_Napa,4/30/1975,208.5,NapaR_Napa 197504
NapaR_Napa,5/31/1975,58.1,NapaR_Napa 197505
NapaR_Napa,6/30/1975,19.9,NapaR_Napa 197506
NapaR_Napa,7/31/1975,9.13,NapaR_Napa 197507
NapaR_Napa,8/31/1975,4.98,NapaR_Napa 197508
NapaR_Napa,9/30/1975,6.67,NapaR_Napa 197509
NapaR_Napa,10/31/1975,10.3,NapaR_Napa 197510
NapaR_Napa,11/30/1975,13.7,NapaR_Napa 197511
NapaR_Napa,12/31/1975,11.1,NapaR_Napa 197512
NapaR_Napa,1/31/1976,10.6,NapaR_Napa 197601
NapaR_Napa,2/29/1976,6.5,NapaR_Napa 197602
NapaR_Napa,3/31/1976,20.2,NapaR_Napa 197603
NapaR_Napa,4/30/1976,14.9,NapaR_Napa 197604
NapaR_Napa,5/31/1976,2.45,NapaR_Napa 197605
NapaR_Napa,6/30/1976,0.106,NapaR_Napa 197606
NapaR_Napa,7/31/1976,0.003,NapaR_Napa 197607
NapaR_Napa,8/31/1976,0.048,NapaR_Napa 197608
NapaR_Napa,9/30/1976,0.174,NapaR_Napa 197609
NapaR_Napa,10/31/1976,0.565,NapaR_Napa 197610
NapaR_Napa,11/30/1976,1.19,NapaR_Napa 197611
NapaR_Napa,12/31/1976,0.73,NapaR_Napa 197612
NapaR_Napa,1/31/1977,2.91,NapaR_Napa 197701
NapaR_Napa,2/28/1977,0.425,NapaR_Napa 197702
NapaR_Napa,3/31/1977,2.6,NapaR_Napa 197703
NapaR_Napa,4/30/1977,0.198,NapaR_Napa 197704
NapaR_Napa,5/31/1977,0,NapaR_Napa 197705
NapaR_Napa,6/30/1977,0,NapaR_Napa 197706
NapaR_Napa,7/31/1977,0,NapaR_Napa 197707
NapaR_Napa,8/31/1977,0,NapaR_Napa 197708
NapaR_Napa,9/30/1977,0,NapaR_Napa 197709
NapaR_Napa,10/31/1977,0,NapaR_Napa 197710
NapaR_Napa,11/30/1977,75.2,NapaR_Napa 197711
NapaR_Napa,12/31/1977,233.7,NapaR_Napa 197712
NapaR_Napa,1/31/1978,1559,NapaR_Napa 197801
NapaR_Napa,2/28/1978,818.4,NapaR_Napa 197802
NapaR_Napa,3/31/1978,716.9,NapaR_Napa 197803
NapaR_Napa,4/30/1978,221.7,NapaR_Napa 197804
NapaR_Napa,5/31/1978,63.5,NapaR_Napa 197805
NapaR_Napa,6/30/1978,18.8,NapaR_Napa 197806
NapaR_Napa,7/31/1978,8.17,NapaR_Napa 197807
NapaR_Napa,8/31/1978,4.33,NapaR_Napa 197808
NapaR_Napa,9/30/1978,3.06,NapaR_Napa 197809
NapaR_Napa,10/31/1978,2.51,NapaR_Napa 197810
NapaR_Napa,11/30/1978,4.66,NapaR_Napa 197811
NapaR_Napa,12/31/1978,5.82,NapaR_Napa 197812
NapaR_Napa,1/31/1979,304,NapaR_Napa 197901
NapaR_Napa,2/28/1979,645.3,NapaR_Napa 197902
NapaR_Napa,3/31/1979,292.3,NapaR_Napa 197903
NapaR_Napa,4/30/1979,110.2,NapaR_Napa 197904
NapaR_Napa,5/31/1979,55.3,NapaR_Napa 197905
NapaR_Napa,6/30/1979,13.1,NapaR_Napa 197906
NapaR_Napa,7/31/1979,6.02,NapaR_Napa 197907
NapaR_Napa,8/31/1979,4.06,NapaR_Napa 197908
NapaR_Napa,9/30/1979,2.59,NapaR_Napa 197909
NapaR_Napa,10/31/1979,12.3,NapaR_Napa 197910
NapaR_Napa,11/30/1979,21.3,NapaR_Napa 197911
NapaR_Napa,12/31/1979,207.2,NapaR_Napa 197912
NapaR_Napa,1/31/1980,1175,NapaR_Napa 198001
NapaR_Napa,2/29/1980,1622,NapaR_Napa 198002
NapaR_Napa,3/31/1980,469.5,NapaR_Napa 198003
NapaR_Napa,4/30/1980,110,NapaR_Napa 198004
NapaR_Napa,5/31/1980,42.6,NapaR_Napa 198005
NapaR_Napa,6/30/1980,14.5,NapaR_Napa 198006
NapaR_Napa,7/31/1980,5.6,NapaR_Napa 198007
NapaR_Napa,8/31/1980,3.93,NapaR_Napa 198008
NapaR_Napa,9/30/1980,3.38,NapaR_Napa 198009
NapaR_Napa,10/31/1980,2.83,NapaR_Napa 198010
NapaR_Napa,11/30/1980,3.48,NapaR_Napa 198011
NapaR_Napa,12/31/1980,78.5,NapaR_Napa 198012
NapaR_Napa,1/31/1981,353.3,NapaR_Napa 198101
NapaR_Napa,2/28/1981,179.1,NapaR_Napa 198102
NapaR_Napa,3/31/1981,218.1,NapaR_Napa 198103
NapaR_Napa,4/30/1981,75.9,NapaR_Napa 198104
NapaR_Napa,5/31/1981,25.6,NapaR_Napa 198105
NapaR_Napa,6/30/1981,7.06,NapaR_Napa 198106
NapaR_Napa,7/31/1981,2.19,NapaR_Napa 198107
NapaR_Napa,8/31/1981,2.74,NapaR_Napa 198108
NapaR_Napa,9/30/1981,1.45,NapaR_Napa 198109
NapaR_Napa,10/31/1981,7.22,NapaR_Napa 198110
NapaR_Napa,11/30/1981,537.5,NapaR_Napa 198111
NapaR_Napa,12/31/1981,1318,NapaR_Napa 198112
NapaR_Napa,1/31/1982,1465,NapaR_Napa 198201
NapaR_Napa,2/28/1982,1020,NapaR_Napa 198202
NapaR_Napa,3/31/1982,808.4,NapaR_Napa 198203
NapaR_Napa,4/30/1982,1341,NapaR_Napa 198204
NapaR_Napa,5/31/1982,92.1,NapaR_Napa 198205
NapaR_Napa,6/30/1982,38.7,NapaR_Napa 198206
NapaR_Napa,7/31/1982,17.3,NapaR_Napa 198207
NapaR_Napa,8/31/1982,9.12,NapaR_Napa 198208
NapaR_Napa,9/30/1982,10.7,NapaR_Napa 198209
NapaR_Napa,10/31/1982,11.4,NapaR_Napa 198210
NapaR_Napa,11/30/1982,246.7,NapaR_Napa 198211
NapaR_Napa,12/31/1982,515.9,NapaR_Napa 198212
NapaR_Napa,1/31/1983,1204,NapaR_Napa 198301
NapaR_Napa,2/28/1983,1816,NapaR_Napa 198302
NapaR_Napa,3/31/1983,2598,NapaR_Napa 198303
NapaR_Napa,4/30/1983,383.6,NapaR_Napa 198304
NapaR_Napa,5/31/1983,226.4,NapaR_Napa 198305
NapaR_Napa,6/30/1983,52.1,NapaR_Napa 198306
NapaR_Napa,7/31/1983,19.4,NapaR_Napa 198307
NapaR_Napa,8/31/1983,9.43,NapaR_Napa 198308
NapaR_Napa,9/30/1983,7.55,NapaR_Napa 198309
NapaR_Napa,10/31/1983,11.7,NapaR_Napa 198310
NapaR_Napa,11/30/1983,507.4,NapaR_Napa 198311
NapaR_Napa,12/31/1983,1474,NapaR_Napa 198312
NapaR_Napa,1/31/1984,314.3,NapaR_Napa 198401
NapaR_Napa,2/29/1984,157.4,NapaR_Napa 198402
NapaR_Napa,3/31/1984,158.9,NapaR_Napa 198403
NapaR_Napa,4/30/1984,58.6,NapaR_Napa 198404
NapaR_Napa,5/31/1984,33.5,NapaR_Napa 198405
NapaR_Napa,6/30/1984,13.5,NapaR_Napa 198406
NapaR_Napa,7/31/1984,5.54,NapaR_Napa 198407
NapaR_Napa,8/31/1984,4.56,NapaR_Napa 198408
NapaR_Napa,9/30/1984,3.72,NapaR_Napa 198409
NapaR_Napa,10/31/1984,6.02,NapaR_Napa 198410
NapaR_Napa,11/30/1984,177.3,NapaR_Napa 198411
NapaR_Napa,12/31/1984,105,NapaR_Napa 198412
NapaR_Napa,1/31/1985,72,NapaR_Napa 198501
NapaR_Napa,2/28/1985,391,NapaR_Napa 198502
NapaR_Napa,3/31/1985,167.9,NapaR_Napa 198503
NapaR_Napa,4/30/1985,93.3,NapaR_Napa 198504
NapaR_Napa,5/31/1985,30.4,NapaR_Napa 198505
NapaR_Napa,6/30/1985,11.5,NapaR_Napa 198506
NapaR_Napa,7/31/1985,4.09,NapaR_Napa 198507
NapaR_Napa,8/31/1985,3.49,NapaR_Napa 198508
NapaR_Napa,9/30/1985,4.23,NapaR_Napa 198509
NapaR_Napa,10/31/1985,5.04,NapaR_Napa 198510
NapaR_Napa,11/30/1985,13.7,NapaR_Napa 198511
NapaR_Napa,12/31/1985,49,NapaR_Napa 198512
NapaR_Napa,1/31/1986,215.7,NapaR_Napa 198601
NapaR_Napa,2/28/1986,4089,NapaR_Napa 198602
NapaR_Napa,3/31/1986,1218,NapaR_Napa 198603
NapaR_Napa,4/30/1986,119,NapaR_Napa 198604
NapaR_Napa,5/31/1986,45.2,NapaR_Napa 198605
NapaR_Napa,6/30/1986,16.3,NapaR_Napa 198606
NapaR_Napa,7/31/1986,8.52,NapaR_Napa 198607
NapaR_Napa,8/31/1986,5.11,NapaR_Napa 198608
NapaR_Napa,9/30/1986,5.37,NapaR_Napa 198609
NapaR_Napa,10/31/1986,4.78,NapaR_Napa 198610
NapaR_Napa,11/30/1986,5.05,NapaR_Napa 198611
NapaR_Napa,12/31/1986,7.72,NapaR_Napa 198612
NapaR_Napa,1/31/1987,20.3,NapaR_Napa 198701
NapaR_Napa,2/28/1987,203.6,NapaR_Napa 198702
NapaR_Napa,3/31/1987,194.1,NapaR_Napa 198703
NapaR_Napa,4/30/1987,46,NapaR_Napa 198704
NapaR_Napa,5/31/1987,16.7,NapaR_Napa 198705
NapaR_Napa,6/30/1987,5.78,NapaR_Napa 198706
NapaR_Napa,7/31/1987,3.43,NapaR_Napa 198707
NapaR_Napa,8/31/1987,2.15,NapaR_Napa 198708
NapaR_Napa,9/30/1987,1.01,NapaR_Napa 198709
NapaR_Napa,10/31/1987,1.36,NapaR_Napa 198710
NapaR_Napa,11/30/1987,5.04,NapaR_Napa 198711
NapaR_Napa,12/31/1987,231.9,NapaR_Napa 198712
NapaR_Napa,1/31/1988,455.2,NapaR_Napa 198801
NapaR_Napa,2/29/1988,78.2,NapaR_Napa 198802
NapaR_Napa,3/31/1988,29.3,NapaR_Napa 198803
NapaR_Napa,4/30/1988,23.4,NapaR_Napa 198804
NapaR_Napa,5/31/1988,17.8,NapaR_Napa 198805
NapaR_Napa,6/30/1988,7.7,NapaR_Napa 198806
NapaR_Napa,7/31/1988,2.59,NapaR_Napa 198807
NapaR_Napa,8/31/1988,1.76,NapaR_Napa 198808
NapaR_Napa,9/30/1988,1.27,NapaR_Napa 198809
NapaR_Napa,10/31/1988,1.06,NapaR_Napa 198810
NapaR_Napa,11/30/1988,26.8,NapaR_Napa 198811
NapaR_Napa,12/31/1988,47.8,NapaR_Napa 198812
NapaR_Napa,1/31/1989,35.5,NapaR_Napa 198901
NapaR_Napa,2/28/1989,16.5,NapaR_Napa 198902
NapaR_Napa,3/31/1989,522.7,NapaR_Napa 198903
NapaR_Napa,4/30/1989,88.4,NapaR_Napa 198904
NapaR_Napa,5/31/1989,26.1,NapaR_Napa 198905
NapaR_Napa,6/30/1989,9.98,NapaR_Napa 198906
NapaR_Napa,7/31/1989,4.21,NapaR_Napa 198907
NapaR_Napa,8/31/1989,1.45,NapaR_Napa 198908
NapaR_Napa,9/30/1989,1.55,NapaR_Napa 198909
NapaR_Napa,10/31/1989,6.91,NapaR_Napa 198910
NapaR_Napa,11/30/1989,11.7,NapaR_Napa 198911
NapaR_Napa,12/31/1989,7.88,NapaR_Napa 198912
NapaR_Napa,1/31/1990,108.5,NapaR_Napa 199001
NapaR_Napa,2/28/1990,163.7,NapaR_Napa 199002
NapaR_Napa,3/31/1990,64.3,NapaR_Napa 199003
NapaR_Napa,4/30/1990,21,NapaR_Napa 199004
NapaR_Napa,5/31/1990,39.8,NapaR_Napa 199005
NapaR_Napa,6/30/1990,19.3,NapaR_Napa 199006
NapaR_Napa,7/31/1990,2.65,NapaR_Napa 199007
NapaR_Napa,8/31/1990,1.46,NapaR_Napa 199008
NapaR_Napa,9/30/1990,0.832,NapaR_Napa 199009
NapaR_Napa,10/31/1990,0.912,NapaR_Napa 199010
NapaR_Napa,11/30/1990,1.1,NapaR_Napa 199011
NapaR_Napa,12/31/1990,2.57,NapaR_Napa 199012
NapaR_Napa,1/31/1991,2.17,NapaR_Napa 199101
NapaR_Napa,2/28/1991,10.3,NapaR_Napa 199102
NapaR_Napa,3/31/1991,901.5,NapaR_Napa 199103
NapaR_Napa,4/30/1991,108.3,NapaR_Napa 199104
NapaR_Napa,5/31/1991,32,NapaR_Napa 199105
NapaR_Napa,6/30/1991,9.2,NapaR_Napa 199106
NapaR_Napa,7/31/1991,3.69,NapaR_Napa 199107
NapaR_Napa,8/31/1991,1.57,NapaR_Napa 199108
NapaR_Napa,9/30/1991,1.42,NapaR_Napa 199109
NapaR_Napa,10/31/1991,1.08,NapaR_Napa 199110
NapaR_Napa,11/30/1991,1.46,NapaR_Napa 199111
NapaR_Napa,12/31/1991,5.33,NapaR_Napa 199112
NapaR_Napa,1/31/1992,17.3,NapaR_Napa 199201
NapaR_Napa,2/29/1992,448.4,NapaR_Napa 199202
NapaR_Napa,3/31/1992,347.9,NapaR_Napa 199203
NapaR_Napa,4/30/1992,74.8,NapaR_Napa 199204
NapaR_Napa,5/31/1992,25.1,NapaR_Napa 199205
NapaR_Napa,6/30/1992,7.47,NapaR_Napa 199206
NapaR_Napa,7/31/1992,3.61,NapaR_Napa 199207
NapaR_Napa,8/31/1992,1.55,NapaR_Napa 199208
NapaR_Napa,9/30/1992,0.399,NapaR_Napa 199209
NapaR_Napa,10/31/1992,2.27,NapaR_Napa 199210
NapaR_Napa,11/30/1992,3.91,NapaR_Napa 199211
NapaR_Napa,12/31/1992,230.5,NapaR_Napa 199212
NapaR_Napa,1/31/1993,1711,NapaR_Napa 199301
NapaR_Napa,2/28/1993,1031,NapaR_Napa 199302
NapaR_Napa,3/31/1993,292.4,NapaR_Napa 199303
NapaR_Napa,4/30/1993,105,NapaR_Napa 199304
NapaR_Napa,5/31/1993,51.3,NapaR_Napa 199305
NapaR_Napa,6/30/1993,29.4,NapaR_Napa 199306
NapaR_Napa,7/31/1993,5.32,NapaR_Napa 199307
NapaR_Napa,8/31/1993,2.97,NapaR_Napa 199308
NapaR_Napa,9/30/1993,2.33,NapaR_Napa 199309
NapaR_Napa,10/31/1993,1.69,NapaR_Napa 199310
NapaR_Napa,11/30/1993,5.93,NapaR_Napa 199311
NapaR_Napa,12/31/1993,67.9,NapaR_Napa 199312
NapaR_Napa,1/31/1994,55.7,NapaR_Napa 199401
NapaR_Napa,2/28/1994,271.4,NapaR_Napa 199402
NapaR_Napa,3/31/1994,51.6,NapaR_Napa 199403
NapaR_Napa,4/30/1994,28.5,NapaR_Napa 199404
NapaR_Napa,5/31/1994,20.6,NapaR_Napa 199405
NapaR_Napa,6/30/1994,7.73,NapaR_Napa 199406
NapaR_Napa,7/31/1994,1.94,NapaR_Napa 199407
NapaR_Napa,8/31/1994,0.337,NapaR_Napa 199408
NapaR_Napa,9/30/1994,0.511,NapaR_Napa 199409
NapaR_Napa,10/31/1994,0.976,NapaR_Napa 199410
NapaR_Napa,11/30/1994,15.6,NapaR_Napa 199411
NapaR_Napa,12/31/1994,76,NapaR_Napa 199412
NapaR_Napa,1/31/1995,3083,NapaR_Napa 199501
NapaR_Napa,2/28/1995,347.9,NapaR_Napa 199502
NapaR_Napa,3/31/1995,2530,NapaR_Napa 199503
NapaR_Napa,4/30/1995,227.2,NapaR_Napa 199504
NapaR_Napa,5/31/1995,165.9,NapaR_Napa 199505
NapaR_Napa,6/30/1995,40.1,NapaR_Napa 199506
NapaR_Napa,7/31/1995,13.5,NapaR_Napa 199507
NapaR_Napa,8/31/1995,2.84,NapaR_Napa 199508
NapaR_Napa,9/30/1995,2.05,NapaR_Napa 199509
NapaR_Napa,10/31/1995,1.92,NapaR_Napa 199510
NapaR_Napa,11/30/1995,2.61,NapaR_Napa 199511
NapaR_Napa,12/31/1995,229.2,NapaR_Napa 199512
NapaR_Napa,1/31/1996,695.9,NapaR_Napa 199601
NapaR_Napa,2/29/1996,1335,NapaR_Napa 199602
NapaR_Napa,3/31/1996,516.4,NapaR_Napa 199603
NapaR_Napa,4/30/1996,210.7,NapaR_Napa 199604
NapaR_Napa,5/31/1996,110.9,NapaR_Napa 199605
