LSCE_ID,WellIndex,LogIndex,X,Y,Elevation,TopInt,BotInt,Coarse,ZoneLayer1,ZoneLayer2,ZoneLayer3,ZoneLayer4,ZoneLayer5,ZoneLayer6,ZoneLayer7,ZoneLayer8,ZoneLayer9,ZoneLayer10
LSCE_20255,365,6,6389884.018,1976494.658,383.0662537,75,95,1,1,1,1,1,1,1,1,1,1,1
LSCE_20255,365,7,6389884.018,1976494.658,383.0662537,95,115,1,1,1,1,1,1,1,1,1,1,1
LSCE_20256,366,1,6391049.221,1973222.147,474.1420898,25,43,1,1,1,1,1,1,1,1,1,1,1
LSCE_20256,366,2,6391049.221,1973222.147,474.1420898,43,46,0,1,1,1,1,1,1,1,1,1,1
LSCE_20256,366,3,6391049.221,1973222.147,474.1420898,46,68,1,1,1,1,1,1,1,1,1,1,1
LSCE_20256,366,4,6391049.221,1973222.147,474.1420898,68,72,0,1,1,1,1,1,1,1,1,1,1
LSCE_20256,366,5,6391049.221,1973222.147,474.1420898,72,85,1,1,1,1,1,1,1,1,1,1,1
LSCE_20256,366,6,6391049.221,1973222.147,474.1420898,85,160,1,1,1,1,1,1,1,1,1,1,1
LSCE_30001,367,1,6481759.114,1871985.112,18.9497795,0,10,1,1,1,1,1,1,1,1,1,1,1
LSCE_30001,367,2,6481759.114,1871985.112,18.9497795,10,16,0,1,1,1,1,1,1,1,1,1,1
LSCE_30001,367,3,6481759.114,1871985.112,18.9497795,16,18,1,1,1,1,1,1,1,1,1,1,1
LSCE_30001,367,4,6481759.114,1871985.112,18.9497795,18,26,0,1,1,1,1,1,1,1,1,1,1
LSCE_30001,367,5,6481759.114,1871985.112,18.9497795,26,26.5,1,1,1,1,1,1,1,1,1,1,1
LSCE_30001,367,6,6481759.114,1871985.112,18.9497795,26.5,29,0,1,1,1,1,1,1,1,1,1,1
LSCE_30001,367,7,6481759.114,1871985.112,18.9497795,29,29.5,1,1,1,1,1,1,1,1,1,1,1
LSCE_30001,367,8,6481759.114,1871985.112,18.9497795,29.5,30,0,1,1,1,1,1,1,1,1,1,1
LSCE_30001,367,9,6481759.114,1871985.112,18.9497795,30,37,1,1,1,1,1,1,1,1,1,1,1
LSCE_30001,367,10,6481759.114,1871985.112,18.9497795,37,37.5,0,1,1,1,1,1,1,1,1,1,1
LSCE_30001,367,11,6481759.114,1871985.112,18.9497795,37.5,52,1,1,1,1,1,1,1,1,1,1,1
LSCE_30001,367,12,6481759.114,1871985.112,18.9497795,52,56,0,1,1,1,1,1,1,1,1,1,1
LSCE_30001,367,13,6481759.114,1871985.112,18.9497795,56,63,1,1,1,1,1,1,1,1,1,1,1
LSCE_30001,367,14,6481759.114,1871985.112,18.9497795,63,74.5,0,1,1,1,1,1,1,1,1,1,1
LSCE_30001,367,15,6481759.114,1871985.112,18.9497795,74.5,75,1,1,1,1,1,1,1,1,1,1,1
LSCE_30001,367,16,6481759.114,1871985.112,18.9497795,75,92,0,1,1,1,1,1,1,1,1,1,1
LSCE_30001,367,17,6481759.114,1871985.112,18.9497795,92,100,0,1,1,1,1,1,1,1,1,1,1
LSCE_30003,368,1,6464906.883,1894984.338,104.167038,0,0.33,1,1,1,1,1,1,1,1,1,1,1
LSCE_30003,368,2,6464906.883,1894984.338,104.167038,0.33,4.5,1,1,1,1,1,1,1,1,1,1,1
LSCE_30003,368,3,6464906.883,1894984.338,104.167038,4.5,7,1,1,1,1,1,1,1,1,1,1,1
LSCE_30003,368,4,6464906.883,1894984.338,104.167038,7,16,0,1,1,1,1,1,1,1,1,1,1
LSCE_30003,368,5,6464906.883,1894984.338,104.167038,16,23,0,1,1,1,1,1,1,1,1,1,1
LSCE_30003,368,6,6464906.883,1894984.338,104.167038,23,45,1,1,1,1,1,1,1,1,1,1,1
LSCE_30003,368,7,6464906.883,1894984.338,104.167038,45,47,1,1,1,1,1,1,1,1,1,1,1
LSCE_30003,368,8,6464906.883,1894984.338,104.167038,47,49.5,0,1,1,1,1,1,1,1,1,1,1
LSCE_30003,368,9,6464906.883,1894984.338,104.167038,49.5,51,1,1,1,1,1,1,1,1,1,1,1
LSCE_30003,368,10,6464906.883,1894984.338,104.167038,51,59,0,1,1,1,1,1,1,1,1,1,1
LSCE_30003,368,11,6464906.883,1894984.338,104.167038,59,62.5,0,1,1,1,1,1,1,1,1,1,1
LSCE_30003,368,12,6464906.883,1894984.338,104.167038,62.5,73.5,0,1,1,1,1,1,1,1,1,1,1
LSCE_30003,368,13,6464906.883,1894984.338,104.167038,73.5,77,0,1,1,1,1,1,1,1,1,1,1
LSCE_30003,368,14,6464906.883,1894984.338,104.167038,77,79,1,1,1,1,1,1,1,1,1,1,1
LSCE_30003,368,15,6464906.883,1894984.338,104.167038,79,79.5,0,1,1,1,1,1,1,1,1,1,1
LSCE_30003,368,16,6464906.883,1894984.338,104.167038,79.5,81,1,1,1,1,1,1,1,1,1,1,1
LSCE_30003,368,17,6464906.883,1894984.338,104.167038,81,100,0,1,1,1,1,1,1,1,1,1,1
LSCE_30005,369,1,6474327.139,1895777.391,50.7738647,0,13,1,1,1,1,1,1,1,1,1,1,1
LSCE_30005,369,2,6474327.139,1895777.391,50.7738647,13,20,1,1,1,1,1,1,1,1,1,1,1
LSCE_30005,369,3,6474327.139,1895777.391,50.7738647,20,35,1,1,1,1,1,1,1,1,1,1,1
LSCE_30005,369,4,6474327.139,1895777.391,50.7738647,35,40,0,1,1,1,1,1,1,1,1,1,1
LSCE_30005,369,5,6474327.139,1895777.391,50.7738647,40,45,0,1,1,1,1,1,1,1,1,1,1
LSCE_30005,369,6,6474327.139,1895777.391,50.7738647,45,48,0,1,1,1,1,1,1,1,1,1,1
LSCE_30005,369,7,6474327.139,1895777.391,50.7738647,48,54,1,1,1,1,1,1,1,1,1,1,1
LSCE_30005,369,8,6474327.139,1895777.391,50.7738647,54,64,0,1,1,1,1,1,1,1,1,1,1
LSCE_30005,369,9,6474327.139,1895777.391,50.7738647,64,65,0,1,1,1,1,1,1,1,1,1,1
LSCE_30005,369,10,6474327.139,1895777.391,50.7738647,65,78,0,1,1,1,1,1,1,1,1,1,1
LSCE_30005,369,11,6474327.139,1895777.391,50.7738647,78,80.5,1,1,1,1,1,1,1,1,1,1,1
LSCE_30005,369,12,6474327.139,1895777.391,50.7738647,80.5,81,1,1,1,1,1,1,1,1,1,1,1
LSCE_30005,369,13,6474327.139,1895777.391,50.7738647,81,82,1,1,1,1,1,1,1,1,1,1,1
LSCE_30005,369,14,6474327.139,1895777.391,50.7738647,82,88,0,1,1,1,1,1,1,1,1,1,1
LSCE_30005,369,15,6474327.139,1895777.391,50.7738647,88,100,0,1,1,1,1,1,1,1,1,1,1
LSCE_30007,370,1,6460610.728,1914094.782,99.7462769,0,3,1,1,1,1,1,1,1,1,1,1,1
LSCE_30007,370,2,6460610.728,1914094.782,99.7462769,3,5,1,1,1,1,1,1,1,1,1,1,1
LSCE_30007,370,3,6460610.728,1914094.782,99.7462769,5,20,0,1,1,1,1,1,1,1,1,1,1
LSCE_30007,370,4,6460610.728,1914094.782,99.7462769,20,34,1,1,1,1,1,1,1,1,1,1,1
LSCE_30007,370,5,6460610.728,1914094.782,99.7462769,34,35,1,1,1,1,1,1,1,1,1,1,1
LSCE_30007,370,6,6460610.728,1914094.782,99.7462769,35,48.5,1,1,1,1,1,1,1,1,1,1,1
LSCE_30007,370,7,6460610.728,1914094.782,99.7462769,48.5,51,0,1,1,1,1,1,1,1,1,1,1
LSCE_30007,370,8,6460610.728,1914094.782,99.7462769,51,56,1,1,1,1,1,1,1,1,1,1,1
LSCE_30007,370,9,6460610.728,1914094.782,99.7462769,56,65,1,1,1,1,1,1,1,1,1,1,1
LSCE_30007,370,10,6460610.728,1914094.782,99.7462769,65,67.5,0,1,1,1,1,1,1,1,1,1,1
LSCE_30007,370,11,6460610.728,1914094.782,99.7462769,67.5,74,0,1,1,1,1,1,1,1,1,1,1
LSCE_30007,370,12,6460610.728,1914094.782,99.7462769,74,78,1,1,1,1,1,1,1,1,1,1,1
LSCE_30007,370,13,6460610.728,1914094.782,99.7462769,78,88,0,1,1,1,1,1,1,1,1,1,1
LSCE_30007,370,14,6460610.728,1914094.782,99.7462769,88,91.5,1,1,1,1,1,1,1,1,1,1,1
LSCE_30007,370,15,6460610.728,1914094.782,99.7462769,91.5,100,0,1,1,1,1,1,1,1,1,1,1
LSCE_30009,371,1,6431077.714,1948227.152,212.9013519,0,1,0,1,1,1,1,1,1,1,1,1,1
LSCE_30009,371,2,6431077.714,1948227.152,212.9013519,1,15,1,1,1,1,1,1,1,1,1,1,1
LSCE_30009,371,3,6431077.714,1948227.152,212.9013519,15,20,1,1,1,1,1,1,1,1,1,1,1
LSCE_30009,371,4,6431077.714,1948227.152,212.9013519,20,25,1,1,1,1,1,1,1,1,1,1,1
LSCE_30009,371,5,6431077.714,1948227.152,212.9013519,25,43,1,1,1,1,1,1,1,1,1,1,1
LSCE_30009,371,6,6431077.714,1948227.152,212.9013519,43,51,0,1,1,1,1,1,1,1,1,1,1
LSCE_30009,371,7,6431077.714,1948227.152,212.9013519,51,65,1,1,1,1,1,1,1,1,1,1,1
LSCE_30009,371,8,6431077.714,1948227.152,212.9013519,65,80,0,1,1,1,1,1,1,1,1,1,1
LSCE_30009,371,9,6431077.714,1948227.152,212.9013519,80,90,0,1,1,1,1,1,1,1,1,1,1
LSCE_30009,371,10,6431077.714,1948227.152,212.9013519,90,93,1,1,1,1,1,1,1,1,1,1,1
LSCE_30009,371,11,6431077.714,1948227.152,212.9013519,93,100,0,1,1,1,1,1,1,1,1,1,1
LSCE_30011,372,1,6470238.516,1897492.881,68.9755249,0,10,0,1,1,1,1,1,1,1,1,1,1
LSCE_30011,372,2,6470238.516,1897492.881,68.9755249,10,70,0,1,1,1,1,1,1,1,1,1,1
LSCE_30011,372,3,6470238.516,1897492.881,68.9755249,70,120,1,1,1,1,1,1,1,1,1,1,1
LSCE_30011,372,4,6470238.516,1897492.881,68.9755249,120,180,0,1,1,1,1,1,1,1,1,1,1
LSCE_30011,372,5,6470238.516,1897492.881,68.9755249,180,200,1,1,1,1,1,1,1,1,1,1,1
LSCE_30011,372,6,6470238.516,1897492.881,68.9755249,200,225,0,1,1,1,1,1,1,1,1,1,1
LSCE_30011,372,7,6470238.516,1897492.881,68.9755249,225,235,1,1,1,1,1,1,1,1,1,1,1
LSCE_30011,372,8,6470238.516,1897492.881,68.9755249,235,250,0,1,1,1,1,1,1,1,1,1,1
LSCE_30012,373,1,6478023.056,1884283.297,59.1780319,0,2,0,1,1,1,1,1,1,1,1,1,1
LSCE_30012,373,2,6478023.056,1884283.297,59.1780319,2,11,0,1,1,1,1,1,1,1,1,1,1
LSCE_30012,373,3,6478023.056,1884283.297,59.1780319,11,13,0,1,1,1,1,1,1,1,1,1,1
LSCE_30012,373,4,6478023.056,1884283.297,59.1780319,13,26,1,1,1,1,1,1,1,1,1,1,1
LSCE_30012,373,5,6478023.056,1884283.297,59.1780319,26,47,1,1,1,1,1,1,1,1,1,1,1
LSCE_30012,373,6,6478023.056,1884283.297,59.1780319,47,68,1,1,1,1,1,1,1,1,1,1,1
LSCE_30012,373,7,6478023.056,1884283.297,59.1780319,68,114,0,1,1,1,1,1,1,1,1,1,1
LSCE_30012,373,8,6478023.056,1884283.297,59.1780319,114,116,1,1,1,1,1,1,1,1,1,1,1
LSCE_30012,373,9,6478023.056,1884283.297,59.1780319,116,122,0,1,1,1,1,1,1,1,1,1,1
LSCE_30013,374,1,6473799.459,1899228.707,64.4646988,0,2,1,1,1,1,1,1,1,1,1,1,1
LSCE_30013,374,2,6473799.459,1899228.707,64.4646988,2,18,1,1,1,1,1,1,1,1,1,1,1
LSCE_30014,375,1,6473742.247,1899265.318,63.5698128,0,3,0,1,1,1,1,1,1,1,1,1,1
LSCE_30015,376,1,6440684.369,1928074.823,173.6746216,0,4,0,1,1,1,1,1,1,1,1,1,1
LSCE_30015,376,2,6440684.369,1928074.823,173.6746216,4,20,0,1,1,1,1,1,1,1,1,1,1
LSCE_30015,376,3,6440684.369,1928074.823,173.6746216,20,67,0,1,1,1,1,1,1,1,1,1,1
LSCE_30015,376,4,6440684.369,1928074.823,173.6746216,67,70,0,1,1,1,1,1,1,1,1,1,1
LSCE_30015,376,5,6440684.369,1928074.823,173.6746216,70,71,1,1,1,1,1,1,1,1,1,1,1
LSCE_30015,376,6,6440684.369,1928074.823,173.6746216,71,120,0,1,1,1,1,1,1,1,1,1,1
LSCE_30015,376,7,6440684.369,1928074.823,173.6746216,120,121,1,1,1,1,1,1,1,1,1,1,1
LSCE_30015,376,8,6440684.369,1928074.823,173.6746216,121,218,0,1,1,1,1,1,1,1,1,1,1
LSCE_30015,376,9,6440684.369,1928074.823,173.6746216,218,221,1,1,1,1,1,1,1,1,1,1,1
LSCE_30017,377,1,6460667.849,1911905.456,93.5707245,0,3,0,1,1,1,1,1,1,1,1,1,1
LSCE_30017,377,2,6460667.849,1911905.456,93.5707245,3,16,1,1,1,1,1,1,1,1,1,1,1
LSCE_30017,377,3,6460667.849,1911905.456,93.5707245,16,25,0,1,1,1,1,1,1,1,1,1,1
LSCE_30017,377,4,6460667.849,1911905.456,93.5707245,25,59,1,1,1,1,1,1,1,1,1,1,1
LSCE_30017,377,5,6460667.849,1911905.456,93.5707245,59,67,0,1,1,1,1,1,1,1,1,1,1
LSCE_30017,377,6,6460667.849,1911905.456,93.5707245,67,74,0,1,1,1,1,1,1,1,1,1,1
LSCE_30017,377,7,6460667.849,1911905.456,93.5707245,74,77,0,1,1,1,1,1,1,1,1,1,1
LSCE_30017,377,8,6460667.849,1911905.456,93.5707245,77,81,1,1,1,1,1,1,1,1,1,1,1
LSCE_30017,377,9,6460667.849,1911905.456,93.5707245,81,84,0,1,1,1,1,1,1,1,1,1,1
LSCE_30017,377,10,6460667.849,1911905.456,93.5707245,84,87,1,1,1,1,1,1,1,1,1,1,1
LSCE_30017,377,11,6460667.849,1911905.456,93.5707245,87,98,1,1,1,1,1,1,1,1,1,1,1
LSCE_30017,377,12,6460667.849,1911905.456,93.5707245,98,107,0,1,1,1,1,1,1,1,1,1,1
LSCE_30017,377,13,6460667.849,1911905.456,93.5707245,107,120,1,1,1,1,1,1,1,1,1,1,1
LSCE_30018,378,1,6461440.055,1905792.206,82.3421173,0,10,0,1,1,1,1,1,1,1,1,1,1
LSCE_30018,378,2,6461440.055,1905792.206,82.3421173,10,15,0,1,1,1,1,1,1,1,1,1,1
LSCE_30018,378,3,6461440.055,1905792.206,82.3421173,15,28,1,1,1,1,1,1,1,1,1,1,1
LSCE_30018,378,4,6461440.055,1905792.206,82.3421173,28,70,0,1,1,1,1,1,1,1,1,1,1
LSCE_30018,378,5,6461440.055,1905792.206,82.3421173,70,85,1,1,1,1,1,1,1,1,1,1,1
LSCE_30019,379,1,6469755.972,1893258.398,81.1880493,0,4,0,1,1,1,1,1,1,1,1,1,1
LSCE_30019,379,2,6469755.972,1893258.398,81.1880493,4,18,0,1,1,1,1,1,1,1,1,1,1
LSCE_30019,379,3,6469755.972,1893258.398,81.1880493,18,23,1,1,1,1,1,1,1,1,1,1,1
LSCE_30019,379,4,6469755.972,1893258.398,81.1880493,23,40,0,1,1,1,1,1,1,1,1,1,1
LSCE_30019,379,5,6469755.972,1893258.398,81.1880493,40,52,0,1,1,1,1,1,1,1,1,1,1
LSCE_30019,379,6,6469755.972,1893258.398,81.1880493,52,100,0,1,1,1,1,1,1,1,1,1,1
LSCE_30019,379,7,6469755.972,1893258.398,81.1880493,100,116,0,1,1,1,1,1,1,1,1,1,1
LSCE_30019,379,8,6469755.972,1893258.398,81.1880493,116,120,0,1,1,1,1,1,1,1,1,1,1
LSCE_30022,380,1,6429390.33,1942436.043,242.7990875,0,10,0,1,1,1,1,1,1,1,1,1,1
LSCE_30022,380,2,6429390.33,1942436.043,242.7990875,10,100,1,1,1,1,1,1,1,1,1,1,1
LSCE_30022,380,3,6429390.33,1942436.043,242.7990875,100,120,0,1,1,1,1,1,1,1,1,1,1
LSCE_30022,380,4,6429390.33,1942436.043,242.7990875,120,180,1,1,1,1,1,1,1,1,1,1,1
LSCE_30022,380,5,6429390.33,1942436.043,242.7990875,180,255,0,1,1,1,1,1,1,1,1,1,1
LSCE_30022,380,6,6429390.33,1942436.043,242.7990875,255,275,1,1,1,1,1,1,1,1,1,1,1
LSCE_30022,380,7,6429390.33,1942436.043,242.7990875,275,320,0,1,1,1,1,1,1,1,1,1,1
LSCE_30022,380,8,6429390.33,1942436.043,242.7990875,320,340,1,1,1,1,1,1,1,1,1,1,1
LSCE_30022,380,9,6429390.33,1942436.043,242.7990875,340,365,0,1,1,1,1,1,1,1,1,1,1
LSCE_30022,380,10,6429390.33,1942436.043,242.7990875,365,432,0,1,1,1,1,1,1,1,1,1,1
LSCE_30022,380,11,6429390.33,1942436.043,242.7990875,432,447,0,1,1,1,1,1,1,1,1,1,1
LSCE_30024,381,1,6425704.689,1943564.719,268.2357788,0,9,1,1,1,1,1,1,1,1,1,1,1
LSCE_30024,381,2,6425704.689,1943564.719,268.2357788,9,12,1,1,1,1,1,1,1,1,1,1,1
LSCE_30024,381,3,6425704.689,1943564.719,268.2357788,12,16,0,1,1,1,1,1,1,1,1,1,1
LSCE_30024,381,4,6425704.689,1943564.719,268.2357788,16,49,1,1,1,1,1,1,1,1,1,1,1
LSCE_30024,381,5,6425704.689,1943564.719,268.2357788,49,79,0,1,1,1,1,1,1,1,1,1,1
LSCE_30024,381,6,6425704.689,1943564.719,268.2357788,79,103,0,1,1,1,1,1,1,1,1,1,1
LSCE_30024,381,7,6425704.689,1943564.719,268.2357788,103,110,1,1,1,1,1,1,1,1,1,1,1
LSCE_30024,381,8,6425704.689,1943564.719,268.2357788,110,123,0,1,1,1,1,1,1,1,1,1,1
LSCE_30024,381,9,6425704.689,1943564.719,268.2357788,123,130,1,1,1,1,1,1,1,1,1,1,1
LSCE_30024,381,10,6425704.689,1943564.719,268.2357788,130,152,0,1,1,1,1,1,1,1,1,1,1
LSCE_30024,381,11,6425704.689,1943564.719,268.2357788,152,157,1,1,1,1,1,1,1,1,1,1,1
LSCE_30024,381,12,6425704.689,1943564.719,268.2357788,157,163,1,1,1,1,1,1,1,1,1,1,1
LSCE_30024,381,13,6425704.689,1943564.719,268.2357788,163,176,1,1,1,1,1,1,1,1,1,1,1
LSCE_30024,381,14,6425704.689,1943564.719,268.2357788,176,182,0,1,1,1,1,1,1,1,1,1,1
LSCE_30024,381,15,6425704.689,1943564.719,268.2357788,182,200,1,1,1,1,1,1,1,1,1,1,1
LSCE_30024,381,16,6425704.689,1943564.719,268.2357788,200,231,0,1,1,1,1,1,1,1,1,1,1
LSCE_30024,381,17,6425704.689,1943564.719,268.2357788,231,248,0,1,1,1,1,1,1,1,1,1,1
LSCE_30024,381,18,6425704.689,1943564.719,268.2357788,248,255,1,1,1,1,1,1,1,1,1,1,1
LSCE_30024,381,19,6425704.689,1943564.719,268.2357788,255,300,0,1,1,1,1,1,1,1,1,1,1
LSCE_30024,381,20,6425704.689,1943564.719,268.2357788,300,346,0,1,1,1,1,1,1,1,1,1,1
LSCE_30024,381,21,6425704.689,1943564.719,268.2357788,346,354,1,1,1,1,1,1,1,1,1,1,1
LSCE_30024,381,22,6425704.689,1943564.719,268.2357788,354,369,0,1,1,1,1,1,1,1,1,1,1
LSCE_30024,381,23,6425704.689,1943564.719,268.2357788,369,370,0,1,1,1,1,1,1,1,1,1,1
LSCE_30025,382,1,6424570.259,1944390.454,296.2752075,0,9,0,1,1,1,1,1,1,1,1,1,1
LSCE_30025,382,2,6424570.259,1944390.454,296.2752075,9,25,0,1,1,1,1,1,1,1,1,1,1
LSCE_30026,383,1,6443653.332,1925529.021,147.9596252,0,2,0,1,1,1,1,1,1,1,1,1,1
LSCE_30026,383,2,6443653.332,1925529.021,147.9596252,2,21,0,1,1,1,1,1,1,1,1,1,1
LSCE_30026,383,3,6443653.332,1925529.021,147.9596252,21,27,1,1,1,1,1,1,1,1,1,1,1
LSCE_30026,383,4,6443653.332,1925529.021,147.9596252,27,60,0,1,1,1,1,1,1,1,1,1,1
LSCE_30026,383,5,6443653.332,1925529.021,147.9596252,60,88,1,1,1,1,1,1,1,1,1,1,1
LSCE_30026,383,6,6443653.332,1925529.021,147.9596252,88,101,0,1,1,1,1,1,1,1,1,1,1
LSCE_30027,384,1,6428502.882,1958487.636,670.3674316,0,60,0,1,1,1,1,1,1,1,1,1,1
LSCE_30027,384,2,6428502.882,1958487.636,670.3674316,60,75,0,1,1,1,1,1,1,1,1,1,1
LSCE_30028,385,1,6465866.463,1899635.421,71.5305862,0,2,0,1,1,1,1,1,1,1,1,1,1
LSCE_30028,385,2,6465866.463,1899635.421,71.5305862,2,24,0,1,1,1,1,1,1,1,1,1,1
LSCE_30028,385,3,6465866.463,1899635.421,71.5305862,24,37,1,1,1,1,1,1,1,1,1,1,1
LSCE_30028,385,4,6465866.463,1899635.421,71.5305862,58,91,0,1,1,1,1,1,1,1,1,1,1
LSCE_30028,385,5,6465866.463,1899635.421,71.5305862,91,117,1,1,1,1,1,1,1,1,1,1,1
LSCE_30028,385,6,6465866.463,1899635.421,71.5305862,117,133,1,1,1,1,1,1,1,1,1,1,1
LSCE_30028,385,7,6465866.463,1899635.421,71.5305862,133,137,0,1,1,1,1,1,1,1,1,1,1
LSCE_30028,385,8,6465866.463,1899635.421,71.5305862,137,141,0,1,1,1,1,1,1,1,1,1,1
LSCE_30028,385,9,6465866.463,1899635.421,71.5305862,141,148,1,1,1,1,1,1,1,1,1,1,1
LSCE_30028,385,10,6465866.463,1899635.421,71.5305862,148,150,0,1,1,1,1,1,1,1,1,1,1
LSCE_30030,386,1,6478089.586,1890985.877,44.7882805,0,3,0,1,1,1,1,1,1,1,1,1,1
LSCE_30030,386,2,6478089.586,1890985.877,44.7882805,3,38,1,1,1,1,1,1,1,1,1,1,1
LSCE_30030,386,3,6478089.586,1890985.877,44.7882805,38,67,0,1,1,1,1,1,1,1,1,1,1
LSCE_30030,386,4,6478089.586,1890985.877,44.7882805,67,69,1,1,1,1,1,1,1,1,1,1,1
LSCE_30030,386,5,6478089.586,1890985.877,44.7882805,69,99,0,1,1,1,1,1,1,1,1,1,1
LSCE_30030,386,6,6478089.586,1890985.877,44.7882805,99,143,0,1,1,1,1,1,1,1,1,1,1
LSCE_30030,386,7,6478089.586,1890985.877,44.7882805,143,177,0,1,1,1,1,1,1,1,1,1,1
LSCE_30031,387,1,6462938.298,1884032.335,150.6978149,0,3,0,1,1,1,1,1,1,1,1,1,1
LSCE_30031,387,2,6462938.298,1884032.335,150.6978149,3,48,0,1,1,1,1,1,1,1,1,1,1
LSCE_30031,387,3,6462938.298,1884032.335,150.6978149,48,84,1,1,1,1,1,1,1,1,1,1,1
LSCE_30031,387,4,6462938.298,1884032.335,150.6978149,84,128,1,1,1,1,1,1,1,1,1,1,1
LSCE_30033,388,1,6485930.149,1888606.986,89.0832901,0,4,0,1,1,1,1,1,1,1,1,1,1
LSCE_30033,388,2,6485930.149,1888606.986,89.0832901,4,34,0,1,1,1,1,1,1,1,1,1,1
LSCE_30033,388,3,6485930.149,1888606.986,89.0832901,34,99,0,1,1,1,1,1,1,1,1,1,1
LSCE_30033,388,4,6485930.149,1888606.986,89.0832901,99,123,0,1,1,1,1,1,1,1,1,1,1
LSCE_30034,389,1,6417456.658,1961605.002,269.7514343,0,23,1,1,1,1,1,1,1,1,1,1,1
LSCE_30034,389,2,6417456.658,1961605.002,269.7514343,23,52,1,1,1,1,1,1,1,1,1,1,1
LSCE_30034,389,3,6417456.658,1961605.002,269.7514343,52,56,1,1,1,1,1,1,1,1,1,1,1
LSCE_30034,389,4,6417456.658,1961605.002,269.7514343,56,71,1,1,1,1,1,1,1,1,1,1,1
LSCE_30034,389,5,6417456.658,1961605.002,269.7514343,71,84,1,1,1,1,1,1,1,1,1,1,1
LSCE_30034,389,6,6417456.658,1961605.002,269.7514343,84,91,1,1,1,1,1,1,1,1,1,1,1
LSCE_30034,389,7,6417456.658,1961605.002,269.7514343,91,95,0,1,1,1,1,1,1,1,1,1,1
LSCE_30035,390,1,6463159.219,1886245.739,140.7359772,0,37,0,1,1,1,1,1,1,1,1,1,1
LSCE_30035,390,2,6463159.219,1886245.739,140.7359772,37,42,1,1,1,1,1,1,1,1,1,1,1
LSCE_30035,390,3,6463159.219,1886245.739,140.7359772,42,58,0,1,1,1,1,1,1,1,1,1,1
LSCE_30035,390,4,6463159.219,1886245.739,140.7359772,58,62,0,1,1,1,1,1,1,1,1,1,1
LSCE_30035,390,5,6463159.219,1886245.739,140.7359772,62,68,1,1,1,1,1,1,1,1,1,1,1
LSCE_30035,390,6,6463159.219,1886245.739,140.7359772,68,75,0,1,1,1,1,1,1,1,1,1,1
LSCE_30035,390,7,6463159.219,1886245.739,140.7359772,75,108,0,1,1,1,1,1,1,1,1,1,1
LSCE_30035,390,8,6463159.219,1886245.739,140.7359772,108,117,1,1,1,1,1,1,1,1,1,1,1
LSCE_30035,390,9,6463159.219,1886245.739,140.7359772,117,126,0,1,1,1,1,1,1,1,1,1,1
LSCE_30035,390,10,6463159.219,1886245.739,140.7359772,126,128,1,1,1,1,1,1,1,1,1,1,1
LSCE_30035,390,11,6463159.219,1886245.739,140.7359772,128,132,0,1,1,1,1,1,1,1,1,1,1
LSCE_30035,390,12,6463159.219,1886245.739,140.7359772,132,155,1,1,1,1,1,1,1,1,1,1,1
LSCE_30035,390,13,6463159.219,1886245.739,140.7359772,155,162,0,1,1,1,1,1,1,1,1,1,1
LSCE_30035,390,14,6463159.219,1886245.739,140.7359772,162,170,0,1,1,1,1,1,1,1,1,1,1
LSCE_30035,390,15,6463159.219,1886245.739,140.7359772,170,207,1,1,1,1,1,1,1,1,1,1,1
LSCE_30035,390,16,6463159.219,1886245.739,140.7359772,207,260,1,1,1,1,1,1,1,1,1,1,1
LSCE_30039,391,1,6494443.554,1874288.585,294.7481689,0,4,0,1,1,1,1,1,1,1,1,1,1
LSCE_30039,391,2,6494443.554,1874288.585,294.7481689,4,25,0,1,1,1,1,1,1,1,1,1,1
LSCE_30039,391,3,6494443.554,1874288.585,294.7481689,25,125,0,1,1,1,1,1,1,1,1,1,1
LSCE_30039,391,4,6494443.554,1874288.585,294.7481689,125,150,0,1,1,1,1,1,1,1,1,1,1
LSCE_30039,391,5,6494443.554,1874288.585,294.7481689,150,245,0,1,1,1,1,1,1,1,1,1,1
LSCE_30039,391,6,6494443.554,1874288.585,294.7481689,245,255,0,1,1,1,1,1,1,1,1,1,1
LSCE_30040,392,1,6497441.975,1876981.709,357.1473083,0,20,0,1,1,1,1,1,1,1,1,1,1
LSCE_30040,392,2,6497441.975,1876981.709,357.1473083,20,80,0,1,1,1,1,1,1,1,1,1,1
LSCE_30040,392,3,6497441.975,1876981.709,357.1473083,80,110,0,1,1,1,1,1,1,1,1,1,1
LSCE_30041,393,1,6489298.346,1880389.354,115.305069,0,3,0,1,1,1,1,1,1,1,1,1,1
LSCE_30041,393,2,6489298.346,1880389.354,115.305069,3,19,1,1,1,1,1,1,1,1,1,1,1
LSCE_30041,393,3,6489298.346,1880389.354,115.305069,19,31,0,1,1,1,1,1,1,1,1,1,1
LSCE_30041,393,4,6489298.346,1880389.354,115.305069,31,42,1,1,1,1,1,1,1,1,1,1,1
LSCE_40001,394,1,6387903.151,1982707.363,434.3984985,0,5,0,1,1,1,1,1,1,1,1,1,1
LSCE_40001,394,2,6387903.151,1982707.363,434.3984985,5,60,0,1,1,1,1,1,1,1,1,1,1
LSCE_40002,395,1,6389851.05,1981366.583,415.320343,0,5,0,1,1,1,1,1,1,1,1,1,1
LSCE_40002,395,2,6389851.05,1981366.583,415.320343,5,15,1,1,1,1,1,1,1,1,1,1,1
